Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage
Isaiah Hartenstein,IND,Under 9.5 PTS+AST,100,Hit in 4 of his last 4 games,100%
Isaiah Hartenstein,IND,Under 14.5 PTS+REB,-108,Hit in 4 of his last 4 games,100%
Isaiah Hartenstein,IND,Under 16.5 PTS+AST+REB,-104,Hit in 4 of his last 4 games,100%
Luguentz Dort,IND,Over 10.5 PTS+AST,-104,Hit in 6 of his last 6 games vs IND,100%
Luguentz Dort,IND,Over 1.5 3PTM,-198,Hit in 3 of his last 4 games,75%
Luguentz Dort,IND,Over 12.5 PTS+REB,-114,Hit in 6 of his last 6 games vs IND,100%
Luguentz Dort,IND,Over 13.5 PTS+AST+REB,-118,Hit in 6 of his last 6 games vs IND,100%
Luguentz Dort,IND,Over 1.5 3PTM,-198,Hit in 4 of his last 4 games vs IND,100%
Luguentz Dort,IND,Over 8.5 Points,-136,Hit in 6 of his last 6 games vs IND,100%
Jalen Williams,IND,Over 10.5 REB+AST,-140,Hit in 9 of his last 9 home games,100%
Jalen Williams,IND,Over 4.5 Assists,-158,Hit in 6 of his last 7 games,86%
Jalen Williams,IND,Under 27.5 PTS+AST,-120,Hit in 4 of his last 4 games vs IND,100%
Jalen Williams,IND,Under 28.5 PTS+REB,-122,Hit in 4 of his last 4 games vs IND,100%
Jalen Williams,IND,Over 4.5 Assists,-158,Hit in 4 of his last 4 games vs IND,100%
Jalen Williams,IND,Over 4.5 Assists,-158,Hit in 4 of his last 4 home games,100%
Jalen Williams,IND,Under 33.5 PTS+AST+REB,-118,Hit in 4 of his last 4 games vs IND,100%
Jalen Williams,IND,Under 22.5 Points,-128,Hit in 4 of his last 4 games vs IND,100%
Alex Caruso,IND,Over 5.5 REB+AST,-132,Hit in 5 of his last 5 games vs IND,100%
Alex Caruso,IND,Under 11.5 PTS+AST,-132,Hit in 5 of his last 5 games,100%
Alex Caruso,IND,Under 14.5 PTS+AST+REB,-122,Hit in 7 of his last 7 games,100%
Alex Caruso,IND,Over 2.5 Rebounds,-172,Hit in 5 of his last 5 games vs IND,100%
Cason Wallace,IND,Over 2.5 Assists,132,Hit in 4 of his last 4 home games,100%
Cason Wallace,IND,Under 3.5 Rebounds,-146,Hit in 6 of his last 6 games,100%
Cason Wallace,IND,Under 3.5 Rebounds,-146,Hit in 4 of his last 4 games vs IND,100%
Cason Wallace,IND,Over 0.5 3PTM,-230,Hit in 4 of his last 4 home games,100%
Shai Gilgeous-Alexander,IND,Over 12.5 REB+AST,-130,Hit in 4 of his last 4 games vs IND,100%
Shai Gilgeous-Alexander,IND,Over 39.5 PTS+REB,-112,Hit in 4 of his last 4 games vs IND,100%
Shai Gilgeous-Alexander,IND,Over 5.5 Rebounds,-138,Hit in 4 of his last 4 games vs IND,100%
Chet Holmgren,IND,Under 9.5 Rebounds,-130,Hit in 5 of his last 5 games,100%
Chet Holmgren,IND,Under 10.5 REB+AST,100,Hit in 5 of his last 5 games,100%
Andrew Nembhard,OKL,Over 0.5 3PTM,-270,Hit in 6 of his last 6 games vs OKL,100%
Andrew Nembhard,OKL,Under 1.5 Steals,-245,Hit in 5 of his last 5 games vs OKL,100%
Tyrese Haliburton,OKL,Under 4.5 Rebounds,102,Hit in 4 of his last 4 games vs OKL,100%
Tyrese Haliburton,OKL,Over 1.5 Steals,162,Hit in 5 of his last 5 games,100%
Myles Turner,OKL,Under 5.5 Rebounds,-158,Hit in 6 of his last 6 games,100%
Pascal Siakam,OKL,Over 2.5 Assists,-182,Hit in 7 of his last 7 away games,100%
T.J. McConnell,OKL,Over 10.5 PTS+AST,-112,Hit in 6 of his last 6 games vs OKL,100%
T.J. McConnell,OKL,Over 6.5 Points,-130,Hit in 6 of his last 6 games vs OKL,100%
Isaiah Joe,IND,Over 4.5 PTS+AST+REB,-135,Hit in 6 of his last 6 games vs IND,100%
Isaiah Joe,IND,Over 1.5 Rebounds,145,Hit in 6 of his last 6 games vs IND,100%
Isaiah Joe,IND,Over 0.5 3PTM,-140,Hit in 4 of his last 4 games vs IND,100%
Isaiah Joe,IND,Over 2.5 Points,-160,Hit in 6 of his last 6 games vs IND,100%
Kenny Williams,IND,Over 5.5 PTS+AST+REB,-125,Hit in 5 of his last 5 games vs IND,100%
Kenny Williams,IND,Over 2.5 Rebounds,115,Hit in 5 of his last 5 games vs IND,100%
Luguentz Dort,IND,Over 1.5 3PTM,-198,Hit in 16 of his last 18 home games,89%
Isaiah Hartenstein,IND,Under 9.5 REB+AST,-130,Hit in 7 of his last 8 games,88%
Aaron Nesmith,OKL,Over 12.5 PTS+AST,-102,Hit in 7 of his last 8 away games,88%
Bennedict Mathurin,OKL,Under 0.5 3PTM,105,Hit in 7 of his last 8 games,88%
Aaron Nesmith,OKL,Over 15.5 PTS+REB,-114,Hit in 7 of his last 8 away games,88%
Aaron Nesmith,OKL,Over 16.5 PTS+AST+REB,-118,Hit in 7 of his last 8 away games,88%
Aaron Nesmith,OKL,Over 0.5 Blocks,110,Hit in 7 of his last 8 away games,88%
Isaiah Hartenstein,IND,Over 7.5 Points,-125,Hit in 6 of his last 7 home games,86%
Cason Wallace,IND,Over 0.5 3PTM,-230,Hit in 6 of his last 7 games,86%
Shai Gilgeous-Alexander,IND,Over 6.5 Assists,-144,Hit in 6 of his last 7 home games,86%
Andrew Nembhard,OKL,Over 14.5 PTS+REB,-102,Hit in 6 of his last 7 away games,86%
Andrew Nembhard,OKL,Over 10.5 Points,-125,Hit in 6 of his last 7 away games,86%
Tyrese Haliburton,OKL,Over 21.5 PTS+REB,-125,Hit in 6 of his last 7 away games,86%
Tyrese Haliburton,OKL,Over 21.5 PTS+REB,-125,Hit in 6 of his last 7 games,86%
Tyrese Haliburton,OKL,Over 31.5 PTS+AST+REB,-108,Hit in 6 of his last 7 away games,86%
Myles Turner,OKL,Under 1.5 3PTM,-110,Hit in 6 of his last 7 games,86%
Myles Turner,OKL,Over 1.5 Blocks,-144,Hit in 6 of his last 7 away games,86%
Ben Sheppard,OKL,Under 7.5 PTS+AST+REB,-135,Hit in 12 of his last 14 games,86%
Isaiah Joe,IND,Over 4.5 PTS+AST+REB,-135,Hit in 17 of his last 20 home games,85%
Isaiah Joe,IND,Over 0.5 3PTM,-140,Hit in 17 of his last 20 home games,85%
Isaiah Joe,IND,Over 2.5 Points,-160,Hit in 17 of his last 20 home games,85%
Isaiah Joe,IND,Over 0.5 Assists,105,Hit in 11 of his last 13 home games,85%
Luguentz Dort,IND,Under 1.5 Assists,-245,Hit in 5 of his last 6 games vs IND,83%
Luguentz Dort,IND,Over 4.5 REB+AST,-130,Hit in 5 of his last 6 games vs IND,83%
Jalen Williams,IND,Under 0.5 Blocks,-150,Hit in 5 of his last 6 games,83%
Alex Caruso,IND,Over 11.5 PTS+REB,-114,Hit in 5 of his last 6 games vs IND,83%
