Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Jamal Murray,OKL,Over 0.5 Blocks,-125,Hit in 4 of his last 4 home games,100%,False,0.0
Isaiah Hartenstein,DEN,Over 19.5 PTS+REB,-112,Hit in 4 of his last 4 games,100%,True,22.0
Isaiah Hartenstein,DEN,Over 19.5 PTS+REB,-112,Hit in 6 of his last 6 games vs DEN,100%,True,22.0
Luguentz Dort,DEN,Over 0.5 Blocks,100,Hit in 7 of his last 7 games vs DEN,100%,False,0.0
Jalen Williams,DEN,Over 1.5 3PTM,-152,Hit in 5 of his last 5 away games,100%,False,0.0
Jalen Williams,DEN,Over 22.5 Points,-118,Hit in 5 of his last 5 away games,100%,False,10.0
Cason Wallace,DEN,Over 1.5 Rebounds,-175,Hit in 4 of his last 4 games vs DEN,100%,True,5.0
Aaron Wiggins,DEN,Over 1.5 Rebounds,-175,Hit in 4 of his last 4 games,100%,True,6.0
Aaron Wiggins,DEN,Over 1.5 Rebounds,-175,Hit in 10 of his last 10 games vs DEN,100%,True,6.0
Aaron Wiggins,DEN,Over 0.5 3PTM,-165,Hit in 4 of his last 4 games vs DEN,100%,True,3.0
Jalen Williams,DEN,Over 27.5 PTS+AST,-120,Hit in 8 of his last 8 away games,100%,False,15.0
Tyrese Haliburton,CLE,Under 2.5 3PTM,-168,Hit in 5 of his last 5 games,100%,True,1.0
Tyrese Haliburton,CLE,Under 1.5 Steals,-186,Hit in 7 of his last 7 games vs CLE,100%,True,0.0
Myles Turner,CLE,Under 1.5 Assists,-220,Hit in 4 of his last 4 games,100%,False,3.0
Myles Turner,CLE,Under 1.5 Assists,-220,Hit in 7 of his last 7 games vs CLE,100%,False,3.0
Pascal Siakam,CLE,Under 0.5 Blocks,-210,Hit in 4 of his last 4 games,100%,True,0.0
T.J. McConnell,CLE,Over 10.5 PTS+REB,-112,Hit in 5 of his last 5 home games,100%,True,17.0
T.J. McConnell,CLE,Over 14.5 PTS+AST+REB,-122,Hit in 5 of his last 5 home games,100%,True,23.0
Bennedict Mathurin,CLE,Under 1.5 Assists,-190,Hit in 7 of his last 7 games,100%,True,0.0
Bennedict Mathurin,CLE,Under 1.5 Assists,-190,Hit in 4 of his last 4 games vs CLE,100%,True,0.0
Obi Toppin,CLE,Under 1.5 3PTM,-235,Hit in 4 of his last 4 games,100%,True,1.0
Obi Toppin,CLE,Under 1.5 3PTM,-235,Hit in 5 of his last 5 games vs CLE,100%,True,1.0
Thomas Bryant,CLE,Under 6.5 PTS+AST+REB,-120,Hit in 5 of his last 5 games,100%,False,7.0
Thomas Bryant,CLE,Under 0.5 3PTM,-325,Hit in 5 of his last 5 games,100%,False,1.0
Thomas Bryant,CLE,Under 2.5 Points,100,Hit in 5 of his last 5 games,100%,False,7.0
Darius Garland,IND,Under 2.5 Rebounds,-136,Hit in 4 of his last 4 games vs IND,100%,True,1.0
Dean Wade,IND,Over 2.5 Rebounds,-125,Hit in 5 of his last 5 games,100%,True,3.0
Dean Wade,IND,Over 2.5 Rebounds,-125,Hit in 6 of his last 6 games vs IND,100%,True,3.0
Max Strus,IND,Over 8.5 REB+AST,-138,Hit in 5 of his last 5 games,100%,True,9.0
De'Andre Hunter,IND,Over 3.5 Rebounds,-172,Hit in 4 of his last 4 games vs IND,100%,True,4.0
Jarrett Allen,IND,Over 23.5 PTS+REB,-128,Hit in 4 of his last 4 away games,100%,False,4.0
Jarrett Allen,IND,Over 25.5 PTS+AST+REB,-114,Hit in 4 of his last 4 away games,100%,False,3.0
Cason Wallace,DEN,Over 1.5 Rebounds,-175,Hit in 19 of his last 20 away games,95%,True,5.0
Darius Garland,IND,Over 22.5 PTS+AST+REB,-122,Hit in 19 of his last 20 away games,95%,True,29.0
Andrew Nembhard,CLE,Under 0.5 Blocks,-375,Hit in 13 of his last 14 games vs CLE,93%,True,0.0
Darius Garland,IND,Over 17.5 PTS+REB,-108,Hit in 13 of his last 14 away games,93%,True,24.0
Tyrese Haliburton,CLE,Under 1.5 Steals,-186,Hit in 11 of his last 12 games,92%,True,0.0
Russell Westbrook,OKL,Over 3.5 Assists,-152,Hit in 10 of his last 11 games vs OKL,91%,False,1.0
