Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage
Russell Westbrook,OKL,Over 0.5 Steals,-200,Hit in 4 of his last 4 games vs OKL,100%
Carl Braun,OKL,Under 2.5 Assists,-115,Hit in 5 of his last 5 games vs OKL,100%
Carl Braun,OKL,Over 0.5 Blocks,105,Hit in 4 of his last 4 games,100%
Kevin Thompson,PHX,Under 22.5 PTS+REB,-112,Hit in 5 of his last 5 games vs PHX,100%
Kevin Thompson,PHX,Under 21.5 PTS+AST,-125,Hit in 5 of his last 5 games vs PHX,100%
Naji Marshall,PHX,Under 11.5 REB+AST,-138,Hit in 9 of his last 9 games vs PHX,100%
Naji Marshall,PHX,Under 20.5 PTS+AST,-102,Hit in 6 of his last 6 games vs PHX,100%
Naji Marshall,PHX,Under 25.5 PTS+REB,-114,Hit in 8 of his last 8 games vs PHX,100%
Naji Marshall,PHX,Under 3.5 Assists,-154,Hit in 6 of his last 6 games vs PHX,100%
Naji Marshall,PHX,Under 29.5 PTS+AST+REB,-125,Hit in 8 of his last 8 games vs PHX,100%
Max Christie,PHX,Under 7.5 REB+AST,-125,Hit in 4 of his last 4 games vs PHX,100%
Max Christie,PHX,Under 18.5 PTS+AST,-125,Hit in 8 of his last 8 games,100%
Max Christie,PHX,Under 18.5 PTS+AST,-125,Hit in 8 of his last 8 games vs PHX,100%
Max Christie,PHX,Under 19.5 PTS+REB,-114,Hit in 7 of his last 7 games,100%
Max Christie,PHX,Under 19.5 PTS+REB,-114,Hit in 4 of his last 4 games vs PHX,100%
Max Christie,PHX,Under 3.5 Assists,-192,Hit in 4 of his last 4 games vs PHX,100%
Max Christie,PHX,Under 22.5 PTS+AST+REB,-110,Hit in 8 of his last 8 games,100%
Max Christie,PHX,Under 22.5 PTS+AST+REB,-110,Hit in 4 of his last 4 games vs PHX,100%
Max Christie,PHX,Under 4.5 Rebounds,-144,Hit in 4 of his last 4 games vs PHX,100%
Max Christie,PHX,Under 15.5 Points,-130,Hit in 7 of his last 7 games,100%
Max Christie,PHX,Under 15.5 Points,-130,Hit in 8 of his last 8 games vs PHX,100%
Devin Booker,DAL,Over 11.5 REB+AST,100,Hit in 4 of his last 4 away games,100%
Devin Booker,DAL,Over 32.5 PTS+AST,-114,Hit in 4 of his last 4 away games,100%
Devin Booker,DAL,Over 29.5 PTS+REB,-110,Hit in 4 of his last 4 away games,100%
Devin Booker,DAL,Over 36.5 PTS+AST+REB,-118,Hit in 4 of his last 4 away games,100%
Devin Booker,DAL,Over 25.5 Points,-106,Hit in 4 of his last 4 away games,100%
Kevin Durant,DAL,Under 4.5 Assists,-178,Hit in 4 of his last 4 games vs DAL,100%
Kevin Thompson,PHX,Under 25.5 PTS+AST+REB,-125,Hit in 5 of his last 5 games vs PHX,100%
Max Christie,PHX,Under 2.5 3PTM,-174,Hit in 8 of his last 8 games,100%
Max Christie,PHX,Under 2.5 3PTM,-174,Hit in 8 of his last 8 games vs PHX,100%
Kevin Thompson,PHX,Under 1.5 Turnovers,-140,Hit in 5 of his last 5 games vs PHX,100%
Naji Marshall,PHX,Under 7.5 Rebounds,-108,Hit in 9 of his last 9 games vs PHX,100%
Naji Marshall,PHX,Under 1.5 Steals,-165,Hit in 9 of his last 9 games vs PHX,100%
Naji Marshall,PHX,Under 1.5 STL+BLK,-125,Hit in 9 of his last 9 games vs PHX,100%
Max Christie,PHX,Under 1.5 Turnovers,-130,Hit in 4 of his last 4 games vs PHX,100%
Nick Richards,DAL,Under 0.5 Steals,-235,Hit in 6 of his last 6 games,100%
Nick Richards,DAL,Under 1.5 STL+BLK,-210,Hit in 6 of his last 6 games,100%
Max Christie,PHX,Over 0.5 Steals,-250,Hit in 5 of his last 5 games,100%
Max Christie,PHX,Over 0.5 Steals,-250,Hit in 8 of his last 8 home games,100%
Royce O'Neale,DAL,Over 11.5 PTS+REB,-106,Hit in 8 of his last 8 games vs DAL,100%
Royce O'Neale,DAL,Over 4.5 Rebounds,122,Hit in 6 of his last 6 games vs DAL,100%
Royce O'Neale,DAL,Over 6.5 Points,-118,Hit in 8 of his last 8 games vs DAL,100%
Royce O'Neale,DAL,Over 13.5 PTS+AST+REB,-119,Hit in 8 of his last 8 games vs DAL,100%
Marshall Plumlee,DAL,Under 0.5 Turnovers,105,Hit in 4 of his last 4 games vs DAL,100%
Marshall Plumlee,DAL,Under 0.5 Blocks,-110,Hit in 5 of his last 5 games vs DAL,100%
Marshall Plumlee,DAL,Under 0.5 Steals,-150,Hit in 4 of his last 4 games vs DAL,100%
Marshall Plumlee,DAL,Under 1.5 STL+BLK,-190,Hit in 5 of his last 5 games vs DAL,100%
Grayson Allen,DAL,Under 5.5 REB+AST,-140,Hit in 4 of his last 4 games,100%
Grayson Allen,DAL,Under 12.5 PTS+REB,-135,Hit in 4 of his last 4 games,100%
Grayson Allen,DAL,Over 2.5 Rebounds,-175,Hit in 5 of his last 5 games vs DAL,100%
Grayson Allen,DAL,Over 0.5 Turnovers,-175,Hit in 4 of his last 4 games vs DAL,100%
Grayson Allen,DAL,Over 0.5 Turnovers,-175,Hit in 6 of his last 6 away games,100%
Grayson Allen,DAL,Under 0.5 Blocks,-325,Hit in 5 of his last 5 games vs DAL,100%
Royce O'Neale,DAL,Over 8.5 PTS+AST,-133,Hit in 8 of his last 8 games vs DAL,100%
Ja Morant,NOP,Under 12.5 REB+AST,-136,Hit in 7 of his last 7 games,100%
Ja Morant,NOP,Under 4.5 Rebounds,-136,Hit in 7 of his last 7 games,100%
Tod Murphy,MEM,Under 4.5 Assists,-204,Hit in 10 of his last 10 games vs MEM,100%
Yves Missi,MEM,Under 7.5 Rebounds,104,Hit in 5 of his last 5 games,100%
CJ McCollum,MEM,Over 2.5 3PTM,-140,Hit in 8 of his last 8 games vs MEM,100%
Desmond Bane,NOP,Under 2.5 Turnovers,115,Hit in 4 of his last 4 games vs NOP,100%
Desmond Bane,NOP,Over 1.5 STL+BLK,-145,Hit in 4 of his last 4 away games,100%
Ja Morant,NOP,Under 0.5 Blocks,-400,Hit in 8 of his last 8 games,100%
Jaylen Wells,NOP,Over 4.5 REB+AST,-130,Hit in 4 of his last 4 games,100%
Quentin Grimes,UTA,Under 25.5 PTS+AST,-125,Hit in 6 of his last 6 games vs UTA,100%
Andre Drummond,UTA,Under 11.5 Rebounds,-138,Hit in 4 of his last 4 games vs UTA,100%
Andre Drummond,UTA,Under 13.5 Points,-128,Hit in 4 of his last 4 games vs UTA,100%
K. Oubre,UTA,Under 8.5 REB+AST,-127,Hit in 4 of his last 4 games vs UTA,100%
K. Oubre,UTA,Under 6.5 Rebounds,-159,Hit in 4 of his last 4 games,100%
K. Oubre,UTA,Under 6.5 Rebounds,-159,Hit in 4 of his last 4 games vs UTA,100%
Isaiah Collier,PHI,Under 12.5 REB+AST,-144,Hit in 4 of his last 4 games,100%
Isaiah Collier,PHI,Under 8.5 Assists,-158,Hit in 4 of his last 4 games,100%
KJ Martin,PHI,Under 13.5 PTS+AST+REB,-115,Hit in 4 of his last 4 games,100%
KJ Martin,PHI,Under 8.5 Points,-132,Hit in 4 of his last 4 games,100%
Quentin Grimes,UTA,Under 5.5 Assists,-114,Hit in 6 of his last 6 games vs UTA,100%
Quentin Grimes,UTA,Under 30.5 PTS+AST+REB,-112,Hit in 6 of his last 6 games vs UTA,100%
Andre Drummond,UTA,Under 24.5 PTS+REB,-114,Hit in 4 of his last 4 games vs UTA,100%
Andre Drummond,UTA,Under 13.5 REB+AST,-130,Hit in 4 of his last 4 games vs UTA,100%
Andre Drummond,UTA,Under 15.5 PTS+AST,-130,Hit in 4 of his last 4 games vs UTA,100%
Brice Sensabaugh,PHI,Under 0.5 Steals,-120,Hit in 9 of his last 9 games,100%
KJ Martin,PHI,Under 9.5 PTS+AST,-133,Hit in 4 of his last 4 games,100%
KJ Martin,PHI,Under 12.5 PTS+REB,-111,Hit in 4 of his last 4 games,100%
Quentin Grimes,UTA,Under 10.5 REB+AST,108,Hit in 6 of his last 6 games vs UTA,100%
Quentin Grimes,UTA,Under 2.5 Turnovers,-145,Hit in 6 of his last 6 games vs UTA,100%
Quentin Grimes,UTA,Under 1.5 Steals,-186,Hit in 6 of his last 6 games vs UTA,100%
Quentin Grimes,UTA,Under 1.5 STL+BLK,120,Hit in 6 of his last 6 games vs UTA,100%
Guerschon Yabusele,UTA,Under 0.5 Blocks,-250,Hit in 5 of his last 5 games,100%
James Edwards,UTA,Under 2.5 Assists,-160,Hit in 4 of his last 4 games,100%
James Edwards,UTA,Under 1.5 STL+BLK,-135,Hit in 4 of his last 4 games,100%
Andre Drummond,UTA,Under 26.5 PTS+AST+REB,-115,Hit in 4 of his last 4 games vs UTA,100%
Andre Drummond,UTA,Under 1.5 Steals,-250,Hit in 4 of his last 4 games vs UTA,100%
Keyonte George,PHI,Under 0.5 Blocks,-350,Hit in 4 of his last 4 games,100%
Kyle Filipowski,PHI,Over 17.5 PTS+AST,-130,Hit in 4 of his last 4 games,100%
Isaiah Collier,PHI,Under 0.5 3PTM,145,Hit in 5 of his last 5 games,100%
L. Walker,UTA,Under 3.5 Rebounds,-192,Hit in 5 of his last 5 games,100%
C.J. Williams,PHI,Under 0.5 Blocks,-225,Hit in 7 of his last 7 games,100%
Rudy Gobert,SAS,Over 21.5 PTS+REB,-114,Hit in 9 of his last 9 home games,100%
Rudy Gobert,SAS,Over 11.5 Points,100,Hit in 4 of his last 4 games,100%
Mike Conley,SAS,Over 6.5 REB+AST,-132,Hit in 7 of his last 7 home games,100%
Mike Conley,SAS,Over 11.5 PTS+AST,-125,Hit in 6 of his last 6 home games,100%
Mike Conley,SAS,Over 9.5 PTS+REB,-118,Hit in 4 of his last 4 home games,100%
Mike Conley,SAS,Over 14.5 PTS+AST+REB,-102,Hit in 6 of his last 6 home games,100%
Mike Conley,SAS,Over 1.5 3PTM,100,Hit in 4 of his last 4 home games,100%
Mike Conley,SAS,Over 7.5 Points,-104,Hit in 4 of his last 4 home games,100%
Anthony Edwards,SAS,Under 5.5 Assists,-154,Hit in 4 of his last 4 games vs SAS,100%
Kannard Johnson,MIN,Over 12.5 Points,-102,Hit in 5 of his last 5 games vs MIN,100%
Chris Paul,MIN,Over 3.5 Rebounds,128,Hit in 5 of his last 5 games vs MIN,100%
Chris Paul,MIN,Over 1.5 3PTM,-108,Hit in 4 of his last 4 games,100%
Harrison Barnes,MIN,Over 10.5 PTS+AST,-120,Hit in 8 of his last 8 games vs MIN,100%
Harrison Barnes,MIN,Over 14.5 PTS+AST+REB,-105,Hit in 8 of his last 8 games vs MIN,100%
Harrison Barnes,MIN,Under 3.5 Rebounds,-132,Hit in 5 of his last 5 games,100%
Harrison Barnes,MIN,Over 9.5 Points,100,Hit in 8 of his last 8 games vs MIN,100%
De'Aaron Fox,MIN,Under 27.5 PTS+AST,-125,Hit in 7 of his last 7 games,100%
De'Aaron Fox,MIN,Under 25.5 PTS+REB,-125,Hit in 7 of his last 7 games,100%
De'Aaron Fox,MIN,Over 5.5 Assists,-144,Hit in 7 of his last 7 games vs MIN,100%
De'Aaron Fox,MIN,Under 31.5 PTS+AST+REB,-118,Hit in 7 of his last 7 games,100%
De'Aaron Fox,MIN,Under 4.5 Rebounds,-162,Hit in 6 of his last 6 games,100%
Julius Randle,SAS,Over 0.5 Steals,-125,Hit in 5 of his last 5 home games,100%
Rudy Gobert,SAS,Over 0.5 Double Double,140,Hit in 9 of his last 9 home games,100%
Mike Conley,SAS,Over 4.5 Assists,102,Hit in 6 of his last 6 home games,100%
Jaden McDaniels,SAS,Over 16.5 PTS+AST,-112,Hit in 5 of his last 5 games,100%
Jaden McDaniels,SAS,Under 2.5 Assists,-160,Hit in 10 of his last 10 games vs SAS,100%
Kannard Johnson,MIN,Over 4.5 Rebounds,-130,Hit in 7 of his last 7 games vs MIN,100%
Harrison Barnes,MIN,Over 12.5 PTS+REB,-122,Hit in 8 of his last 8 games vs MIN,100%
Harrison Barnes,MIN,Over 1.5 3PTM,105,Hit in 4 of his last 4 games vs MIN,100%
De'Aaron Fox,MIN,Under 21.5 Points,-132,Hit in 7 of his last 7 games,100%
De'Aaron Fox,MIN,Under 1.5 Steals,-220,Hit in 5 of his last 5 games,100%
Stephon Castle,MIN,Over 19.5 PTS+AST,-112,Hit in 5 of his last 5 games,100%
Stephon Castle,MIN,Over 19.5 PTS+REB,-118,Hit in 5 of his last 5 games,100%
Stephon Castle,MIN,Over 23.5 PTS+AST+REB,-108,Hit in 5 of his last 5 games,100%
Stephon Castle,MIN,Over 15.5 Points,-125,Hit in 5 of his last 5 games,100%
Giannis Antetokounmpo,CLE,Over 34.5 PTS+AST,-114,Hit in 5 of his last 5 games,100%
Giannis Antetokounmpo,CLE,Over 0.5 Double Double,-310,Hit in 6 of his last 6 games vs CLE,100%
Giannis Antetokounmpo,CLE,Over 0.5 Double Double,-310,Hit in 4 of his last 4 home games,100%
Giannis Antetokounmpo,CLE,Over 46.5 PTS+AST+REB,-110,Hit in 5 of his last 5 games,100%
Giannis Antetokounmpo,CLE,Under 3.5 Turnovers,-165,Hit in 7 of his last 7 games,100%
Brook Lopez,CLE,Over 4.5 Rebounds,-125,Hit in 5 of his last 5 games vs CLE,100%
Jarrett Allen,MIL,Over 0.5 Double Double,125,Hit in 7 of his last 7 games vs MIL,100%
Davion Mitchell,MIL,Under 5.5 Assists,-158,Hit in 5 of his last 5 games,100%
Darius Garland,MIL,Under 26.5 PTS+AST,-118,Hit in 4 of his last 4 games,100%
Darius Garland,MIL,Under 22.5 PTS+REB,-118,Hit in 4 of his last 4 games,100%
Darius Garland,MIL,Under 29.5 PTS+AST+REB,-122,Hit in 4 of his last 4 games,100%
Julius Randle,SAS,Over 0.5 STL+BLK,-190,Hit in 5 of his last 5 home games,100%
Rudy Gobert,SAS,Under 2.5 STL+BLK,-200,Hit in 4 of his last 4 games,100%
Jaden McDaniels,SAS,Under 1.5 Turnovers,-220,Hit in 4 of his last 4 games,100%
Anthony Edwards,SAS,Under 2.5 Turnovers,110,Hit in 5 of his last 5 games,100%
Kannard Johnson,MIN,Over 0.5 STL+BLK,-200,Hit in 5 of his last 5 away games,100%
Devin Vassell,MIN,Over 1.5 Assists,-200,Hit in 6 of his last 6 games,100%
Devin Vassell,MIN,Over 1.5 Assists,-200,Hit in 4 of his last 4 away games,100%
Devin Vassell,MIN,Over 0.5 Blocks,125,Hit in 4 of his last 4 games,100%
Devin Vassell,MIN,Over 1.5 STL+BLK,-145,Hit in 4 of his last 4 games,100%
Bismack Biyombo,MIN,Over 0.5 Assists,-225,Hit in 6 of his last 6 games,100%
Bismack Biyombo,MIN,Over 0.5 Assists,-225,Hit in 4 of his last 4 away games,100%
Giannis Antetokounmpo,CLE,Under 0.5 3PTM,-250,Hit in 4 of his last 4 games,100%
Giannis Antetokounmpo,CLE,Over 0.5 Steals,-190,Hit in 4 of his last 4 games,100%
Brook Lopez,CLE,Over 0.5 Turnovers,-175,Hit in 6 of his last 6 games vs CLE,100%
Brook Lopez,CLE,Over 1.5 Blocks,116,Hit in 4 of his last 4 games vs CLE,100%
Brook Lopez,CLE,Under 2.5 STL+BLK,-190,Hit in 5 of his last 5 games,100%
Kyle Kuzma,CLE,Over 1.5 Assists,-175,Hit in 5 of his last 5 games vs CLE,100%
Kyle Kuzma,CLE,Under 0.5 Blocks,-375,Hit in 4 of his last 4 games,100%
Jarrett Allen,MIL,Over 0.5 Turnovers,-225,Hit in 5 of his last 5 games,100%
Jarrett Allen,MIL,Over 0.5 Steals,-190,Hit in 4 of his last 4 games vs MIL,100%
Jarrett Allen,MIL,Over 1.5 STL+BLK,-115,Hit in 4 of his last 4 games,100%
Darius Garland,MIL,Under 1.5 Steals,-186,Hit in 6 of his last 6 games,100%
Darius Garland,MIL,Under 1.5 STL+BLK,-200,Hit in 6 of his last 6 games,100%
Eric Mobley,MIL,Over 0.5 3PTM,-185,Hit in 4 of his last 4 away games,100%
Eric Mobley,MIL,Under 0.5 Steals,110,Hit in 4 of his last 4 games vs MIL,100%
Jericho Sims,CLE,Under 6.5 PTS+REB,105,Hit in 4 of his last 4 games vs CLE,100%
Jericho Sims,CLE,Under 7.5 PTS+AST+REB,-110,Hit in 4 of his last 4 games vs CLE,100%
Jericho Sims,CLE,Under 2.5 Points,-130,Hit in 4 of his last 4 games vs CLE,100%
Jericho Sims,CLE,Over 0.5 Turnovers,-115,Hit in 4 of his last 4 games,100%
Jericho Sims,CLE,Under 0.5 Steals,-350,Hit in 14 of his last 14 games,100%
Sam Merrill,MIL,Under 3.5 REB+AST,-160,Hit in 7 of his last 7 games,100%
Sam Merrill,MIL,Under 2.5 Rebounds,-190,Hit in 4 of his last 4 games,100%
Sam Merrill,MIL,Under 0.5 Turnovers,-295,Hit in 6 of his last 6 games,100%
De'Andre Hunter,MIL,Over 4.5 Rebounds,110,Hit in 5 of his last 5 games,100%
Kannard Johnson,MIN,Over 16.5 PTS+REB,-128,Hit in 5 of his last 5 games vs MIN,100%
Toumani Camara,DET,Over 6.5 Rebounds,-102,Hit in 4 of his last 4 home games,100%
Deni Avdija,DET,Under 1.5 3PTM,-146,Hit in 6 of his last 6 games,100%
Jerami Grant,DET,Over 3.5 Rebounds,-114,Hit in 4 of his last 4 games,100%
Jerami Grant,DET,Over 1.5 3PTM,-138,Hit in 4 of his last 4 games vs DET,100%
Jerami Grant,DET,Over 13.5 Points,-106,Hit in 4 of his last 4 games vs DET,100%
Cade Cunningham,POR,Under 2.5 3PTM,-200,Hit in 6 of his last 6 games,100%
Cade Cunningham,POR,Over 27.5 Points,-108,Hit in 4 of his last 4 away games,100%
Terrel Harris,POR,Under 5.5 Rebounds,-138,Hit in 4 of his last 4 games vs POR,100%
Jerami Grant,DET,Over 16.5 PTS+REB,-125,Hit in 4 of his last 4 games vs DET,100%
Tim Hardaway,POR,Over 1.5 3PTM,-149,Hit in 8 of his last 8 games vs POR,100%
Tim Hardaway,POR,Over 8.5 Points,-145,Hit in 8 of his last 8 games vs POR,100%
Toumani Camara,DET,Over 8.5 REB+AST,-115,Hit in 4 of his last 4 home games,100%
Toumani Camara,DET,Over 1.5 Assists,-185,Hit in 4 of his last 4 home games,100%
Deni Avdija,DET,Under 0.5 Steals,145,Hit in 5 of his last 5 games,100%
Jerami Grant,DET,Over 15.5 PTS+AST,-125,Hit in 4 of his last 4 games vs DET,100%
Jerami Grant,DET,Over 19.5 PTS+AST+REB,-115,Hit in 4 of his last 4 games vs DET,100%
Jerami Grant,DET,Over 1.5 Turnovers,110,Hit in 4 of his last 4 games vs DET,100%
Jerami Grant,DET,Over 0.5 Steals,-235,Hit in 8 of his last 8 games,100%
Jerami Grant,DET,Over 0.5 Steals,-235,Hit in 4 of his last 4 home games,100%
Anfernee Simons,DET,Under 2.5 Turnovers,-110,Hit in 5 of his last 5 games,100%
Amen Thompson,POR,Over 0.5 Blocks,130,Hit in 4 of his last 4 games,100%
Tim Hardaway,POR,Over 11.5 PTS+REB,-122,Hit in 8 of his last 8 games vs POR,100%
Tim Hardaway,POR,Over 13.5 PTS+AST+REB,-119,Hit in 5 of his last 5 games vs POR,100%
Cade Cunningham,POR,Over 4.5 Turnovers,-115,Hit in 4 of his last 4 games,100%
Terrel Harris,POR,Under 1.5 Steals,-250,Hit in 6 of his last 6 games,100%
Terrel Harris,POR,Under 1.5 Steals,-250,Hit in 5 of his last 5 games vs POR,100%
Donovan Clingan,DET,Under 1.5 Turnovers,-190,Hit in 6 of his last 6 games,100%
Tim Hardaway,POR,Over 10.5 PTS+AST,-133,Hit in 5 of his last 5 games vs POR,100%
Malik Beasley,POR,Under 3.5 REB+AST,-105,Hit in 4 of his last 4 games,100%
Malik Beasley,POR,Under 1.5 Assists,-235,Hit in 4 of his last 4 games,100%
Malik Beasley,POR,Under 1.5 Assists,-235,Hit in 4 of his last 4 games vs POR,100%
Ivica Zubac,SAC,Over 2.5 Assists,-110,Hit in 4 of his last 4 games,100%
Ivica Zubac,SAC,Over 2.5 Assists,-110,Hit in 4 of his last 4 home games,100%
James Harden,SAC,Under 30.5 PTS+REB,-114,Hit in 7 of his last 7 games vs SAC,100%
James Harden,SAC,Under 25.5 Points,-125,Hit in 5 of his last 5 games vs SAC,100%
Bogdan Bogdanović,SAC,Over 2.5 Assists,-130,Hit in 4 of his last 4 games,100%
Bogdan Bogdanović,SAC,Over 2.5 Assists,-130,Hit in 4 of his last 4 games vs SAC,100%
Bogdan Bogdanović,SAC,Over 2.5 Rebounds,-139,Hit in 4 of his last 4 games,100%
Trey Lyles,LAC,Over 5.5 REB+AST,-118,Hit in 4 of his last 4 games,100%
Trey Lyles,LAC,Over 5.5 REB+AST,-118,Hit in 4 of his last 4 away games,100%
Keon Ellis,LAC,Under 13.5 PTS+REB,-110,Hit in 4 of his last 4 games vs LAC,100%
Keon Ellis,LAC,Under 15.5 PTS+AST+REB,-105,Hit in 4 of his last 4 games vs LAC,100%
Keon Ellis,LAC,Under 9.5 Points,-104,Hit in 4 of his last 4 games vs LAC,100%
Ivica Zubac,SAC,Under 31.5 PTS+REB,-114,Hit in 8 of his last 8 games vs SAC,100%
Ivica Zubac,SAC,Under 18.5 Points,-112,Hit in 8 of his last 8 games vs SAC,100%
Ivica Zubac,SAC,Over 0.5 Double Double,-370,Hit in 7 of his last 7 games,100%
Ivica Zubac,SAC,Over 0.5 Double Double,-370,Hit in 5 of his last 5 home games,100%
Kris Dunn,SAC,Over 1.5 STL+BLK,-140,Hit in 5 of his last 5 games,100%
Kris Dunn,SAC,Over 1.5 STL+BLK,-140,Hit in 6 of his last 6 home games,100%
James Harden,SAC,Under 34.5 PTS+AST,-114,Hit in 6 of his last 6 games vs SAC,100%
James Harden,SAC,Under 39.5 PTS+AST+REB,-108,Hit in 6 of his last 6 games vs SAC,100%
James Harden,SAC,Under 3.5 3PTM,100,Hit in 5 of his last 5 games vs SAC,100%
Bogdan Bogdanović,SAC,Over 17.5 PTS+AST+REB,-120,Hit in 4 of his last 4 games,100%
Bogdan Bogdanović,SAC,Over 0.5 Steals,-139,Hit in 4 of his last 4 home games,100%
DeMar DeRozan,LAC,Under 24.5 Points,-110,Hit in 6 of his last 6 games vs LAC,100%
Keon Ellis,LAC,Under 1.5 3PTM,134,Hit in 4 of his last 4 games vs LAC,100%
Keon Ellis,LAC,Under 1.5 Assists,130,Hit in 4 of his last 4 games vs LAC,100%
Keegan Murray,LAC,Over 0.5 Blocks,-125,Hit in 4 of his last 4 games vs LAC,100%
Jonas Valančiūnas,LAC,Under 15.5 REB+AST,-147,Hit in 7 of his last 7 games vs LAC,100%
Jonas Valančiūnas,LAC,Under 18.5 PTS+AST,-119,Hit in 6 of his last 6 games vs LAC,100%
Jonas Valančiūnas,LAC,Under 26.5 PTS+REB,-135,Hit in 6 of his last 6 games vs LAC,100%
Jonas Valančiūnas,LAC,Under 29.5 PTS+AST+REB,-115,Hit in 6 of his last 6 games vs LAC,100%
Jonas Valančiūnas,LAC,Over 1.5 STL+BLK,-149,Hit in 4 of his last 4 games,100%
Ivica Zubac,SAC,Under 1.5 Blocks,-225,Hit in 5 of his last 5 games,100%
