Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage
Karl-Anthony Towns,IND,Over 31.5 PTS+REB,-114,Hit in 6 of his last 7 games vs IND,86%
Karl-Anthony Towns,IND,Over 33.5 PTS+AST+REB,-106,Hit in 6 of his last 7 games vs IND,86%
Andrew Nembhard,NYK,Under 1.5 Steals,-200,Hit in 11 of his last 13 games vs NYK,85%
Ben Sheppard,NYK,Over 4.5 PTS+AST+REB,-105,Hit in 11 of his last 13 games vs NYK,85%
Miles McBride,IND,Under 1.5 Assists,-120,Hit in 11 of his last 13 games,85%
OG Anunoby,IND,Over 1.5 3PTM,-192,Hit in 16 of his last 19 away games,84%
Jason Hart,IND,Over 16.5 PTS+REB,-122,Hit in 16 of his last 19 games,84%
Jason Hart,IND,Over 21.5 PTS+AST+REB,-114,Hit in 16 of his last 19 games,84%
Andrew Nembhard,NYK,Under 0.5 Blocks,-375,Hit in 15 of his last 18 games,83%
Tyrese Haliburton,NYK,Over 4.5 Rebounds,-106,Hit in 5 of his last 6 home games,83%
Ben Sheppard,NYK,Over 4.5 PTS+AST+REB,-105,Hit in 5 of his last 6 home games,83%
Bennedict Mathurin,NYK,Under 2.5 Rebounds,-174,Hit in 5 of his last 6 games,83%
Pascal Siakam,NYK,Under 6.5 Rebounds,-148,Hit in 5 of his last 6 games,83%
Pascal Siakam,NYK,Under 6.5 Rebounds,-148,Hit in 5 of his last 6 games vs NYK,83%
T.J. McConnell,NYK,Over 11.5 PTS+AST,-108,Hit in 5 of his last 6 home games,83%
T.J. McConnell,NYK,Over 7.5 Points,-114,Hit in 5 of his last 6 home games,83%
Mikal Bridges,IND,Under 1.5 3PTM,-122,Hit in 5 of his last 6 games,83%
Mikal Bridges,IND,Over 0.5 Blocks,-145,Hit in 5 of his last 6 away games,83%
Jason Hart,IND,Over 12.5 REB+AST,-125,Hit in 5 of his last 6 games vs IND,83%
Jason Hart,IND,Over 13.5 PTS+AST,-102,Hit in 5 of his last 6 games vs IND,83%
Jason Hart,IND,Over 16.5 PTS+REB,-122,Hit in 5 of his last 6 games vs IND,83%
Jason Hart,IND,Over 21.5 PTS+AST+REB,-114,Hit in 5 of his last 6 games vs IND,83%
Cameron Payne,IND,Over 0.5 Rebounds,-118,Hit in 5 of his last 6 games vs IND,83%
Jalen Brunson,IND,Under 7.5 Assists,-132,Hit in 14 of his last 17 games vs IND,82%
Mitchell Robinson,IND,Under 8.5 Rebounds,114,Hit in 14 of his last 17 games,82%
Bennedict Mathurin,NYK,Over 6.5 Points,-138,Hit in 9 of his last 11 games vs NYK,82%
Bennedict Mathurin,NYK,Over 10.5 PTS+AST+REB,-125,Hit in 9 of his last 11 games vs NYK,82%
Aaron Nesmith,NYK,Over 17.5 PTS+REB,-112,Hit in 9 of his last 11 games,82%
Aaron Nesmith,NYK,Over 18.5 PTS+AST+REB,-118,Hit in 9 of his last 11 games,82%
Aaron Nesmith,NYK,Over 1.5 3PTM,-200,Hit in 9 of his last 11 games,82%
Aaron Nesmith,NYK,Under 12.5 Points,-128,Hit in 9 of his last 11 games vs NYK,82%
Jason Hart,IND,Over 0.5 3PTM,-174,Hit in 9 of his last 11 games,82%
Myles Turner,NYK,Over 1.5 Blocks,-178,Hit in 13 of his last 16 home games,81%
Andrew Nembhard,NYK,Over 1.5 3PTM,136,Hit in 4 of his last 5 games,80%
Andrew Nembhard,NYK,Under 1.5 Steals,-200,Hit in 4 of his last 5 games,80%
Tyrese Haliburton,NYK,Under 0.5 Blocks,-110,Hit in 4 of his last 5 games,80%
Ben Sheppard,NYK,Over 0.5 3PTM,-118,Hit in 4 of his last 5 games,80%
Ben Sheppard,NYK,Over 0.5 3PTM,-118,Hit in 4 of his last 5 home games,80%
Ben Sheppard,NYK,Over 2.5 Points,-125,Hit in 4 of his last 5 games,80%
Ben Sheppard,NYK,Over 2.5 Points,-125,Hit in 4 of his last 5 home games,80%
Bennedict Mathurin,NYK,Over 0.5 Assists,-150,Hit in 4 of his last 5 games vs NYK,80%
Bennedict Mathurin,NYK,Over 10.5 PTS+AST+REB,-125,Hit in 16 of his last 20 games,80%
Aaron Nesmith,NYK,Under 6.5 REB+AST,-140,Hit in 4 of his last 5 games vs NYK,80%
Aaron Nesmith,NYK,Under 4.5 Rebounds,122,Hit in 4 of his last 5 games vs NYK,80%
Aaron Nesmith,NYK,Under 1.5 Assists,-190,Hit in 4 of his last 5 games vs NYK,80%
Obi Toppin,NYK,Under 3.5 Rebounds,-120,Hit in 4 of his last 5 games vs NYK,80%
Obi Toppin,NYK,Under 0.5 3PTM,144,Hit in 4 of his last 5 games,80%
Obi Toppin,NYK,Over 1.5 Assists,115,Hit in 4 of his last 5 games,80%
Myles Turner,NYK,Under 7.5 REB+AST,-125,Hit in 4 of his last 5 games,80%
Myles Turner,NYK,Under 7.5 REB+AST,-125,Hit in 4 of his last 5 games vs NYK,80%
Myles Turner,NYK,Under 20.5 PTS+REB,-130,Hit in 4 of his last 5 games,80%
Myles Turner,NYK,Under 21.5 PTS+AST+REB,-114,Hit in 4 of his last 5 games,80%
Myles Turner,NYK,Over 5.5 Rebounds,-132,Hit in 12 of his last 15 home games,80%
Myles Turner,NYK,Under 1.5 3PTM,-102,Hit in 4 of his last 5 games,80%
Myles Turner,NYK,Under 1.5 Assists,-150,Hit in 4 of his last 5 games vs NYK,80%
Pascal Siakam,NYK,Under 3.5 Assists,-182,Hit in 4 of his last 5 games vs NYK,80%
Pascal Siakam,NYK,Under 0.5 Blocks,-165,Hit in 4 of his last 5 games vs NYK,80%
T.J. McConnell,NYK,Over 11.5 PTS+AST,-108,Hit in 4 of his last 5 games,80%
T.J. McConnell,NYK,Over 9.5 PTS+REB,-125,Hit in 4 of his last 5 games,80%
T.J. McConnell,NYK,Over 3.5 Assists,-114,Hit in 4 of his last 5 home games,80%
T.J. McConnell,NYK,Over 13.5 PTS+AST+REB,-114,Hit in 4 of his last 5 games,80%
T.J. McConnell,NYK,Over 7.5 Points,-114,Hit in 4 of his last 5 games,80%
Miles McBride,IND,Over 9.5 PTS+AST+REB,-130,Hit in 8 of his last 10 games vs IND,80%
Mikal Bridges,IND,Over 19.5 PTS+AST,-132,Hit in 4 of his last 5 games,80%
Mikal Bridges,IND,Over 20.5 PTS+REB,-130,Hit in 4 of his last 5 games,80%
Mikal Bridges,IND,Over 24.5 PTS+AST+REB,-118,Hit in 4 of his last 5 games,80%
Mikal Bridges,IND,Under 1.5 Steals,-220,Hit in 4 of his last 5 games vs IND,80%
Mikal Bridges,IND,Over 0.5 Blocks,-145,Hit in 4 of his last 5 games,80%
Jalen Brunson,IND,Under 7.5 Assists,-132,Hit in 8 of his last 10 games,80%
OG Anunoby,IND,Under 21.5 PTS+REB,-132,Hit in 4 of his last 5 games vs IND,80%
OG Anunoby,IND,Under 22.5 PTS+AST+REB,-108,Hit in 4 of his last 5 games vs IND,80%
OG Anunoby,IND,Over 1.5 3PTM,-192,Hit in 4 of his last 5 games,80%
OG Anunoby,IND,Over 15.5 Points,-128,Hit in 4 of his last 5 games,80%
OG Anunoby,IND,Over 1.5 Assists,-130,Hit in 4 of his last 5 games,80%
Karl-Anthony Towns,IND,Over 11.5 REB+AST,-132,Hit in 8 of his last 10 games,80%
Karl-Anthony Towns,IND,Under 22.5 PTS+AST,-106,Hit in 8 of his last 10 games,80%
Karl-Anthony Towns,IND,Over 10.5 Rebounds,100,Hit in 8 of his last 10 games,80%
Karl-Anthony Towns,IND,Under 21.5 Points,-125,Hit in 8 of his last 10 games,80%
Karl-Anthony Towns,IND,Over 0.5 Double Double,-145,Hit in 8 of his last 10 games,80%
Jason Hart,IND,Over 8.5 Rebounds,118,Hit in 4 of his last 5 games vs IND,80%
Jason Hart,IND,Under 0.5 Blocks,-220,Hit in 4 of his last 5 games,80%
Tyrese Haliburton,NYK,Over 9.5 Assists,-104,Hit in 15 of his last 19 home games,79%
Aaron Nesmith,NYK,Under 0.5 Blocks,-115,Hit in 11 of his last 14 games vs NYK,79%
Jason Hart,IND,Over 13.5 PTS+AST,-102,Hit in 11 of his last 14 games,79%
Andrew Nembhard,NYK,Over 14.5 PTS+REB,-125,Hit in 7 of his last 9 games,78%
Andrew Nembhard,NYK,Over 11.5 Points,-108,Hit in 7 of his last 9 games,78%
T.J. McConnell,NYK,Over 3.5 Assists,-114,Hit in 7 of his last 9 games vs NYK,78%
Cameron Payne,IND,Over 0.5 Assists,-185,Hit in 14 of his last 18 away games,78%
Andrew Nembhard,NYK,Under 19.5 PTS+AST+REB,-106,Hit in 10 of his last 13 games vs NYK,77%
Tyrese Haliburton,NYK,Over 13.5 REB+AST,-130,Hit in 10 of his last 13 games,77%
Tyrese Haliburton,NYK,Over 4.5 Rebounds,-106,Hit in 10 of his last 13 games,77%
Obi Toppin,NYK,Under 3.5 Rebounds,-120,Hit in 10 of his last 13 games,77%
Jalen Brunson,IND,Under 10.5 REB+AST,-106,Hit in 13 of his last 17 games vs IND,76%
Andrew Nembhard,NYK,Under 16.5 PTS+AST,-125,Hit in 3 of his last 4 games vs NYK,75%
Andrew Nembhard,NYK,Under 3.5 Rebounds,-138,Hit in 3 of his last 4 games,75%
Andrew Nembhard,NYK,Under 3.5 Rebounds,-138,Hit in 3 of his last 4 games vs NYK,75%
Andrew Nembhard,NYK,Over 1.5 3PTM,136,Hit in 3 of his last 4 home games,75%
Tyrese Haliburton,NYK,Over 13.5 REB+AST,-130,Hit in 3 of his last 4 games vs NYK,75%
Tyrese Haliburton,NYK,Over 9.5 Assists,-104,Hit in 3 of his last 4 games vs NYK,75%
Tyrese Haliburton,NYK,Over 2.5 3PTM,-140,Hit in 3 of his last 4 games vs NYK,75%
Tyrese Haliburton,NYK,Over 0.5 Double Double,105,Hit in 3 of his last 4 games vs NYK,75%
Ben Sheppard,NYK,Under 0.5 Assists,-140,Hit in 6 of his last 8 games,75%
Ben Sheppard,NYK,Under 1.5 Rebounds,-155,Hit in 6 of his last 8 games,75%
Ben Sheppard,NYK,Over 0.5 3PTM,-118,Hit in 3 of his last 4 games vs NYK,75%
Bennedict Mathurin,NYK,Over 9.5 PTS+REB,-110,Hit in 15 of his last 20 games,75%
Bennedict Mathurin,NYK,Over 6.5 Points,-138,Hit in 15 of his last 20 games,75%
Bennedict Mathurin,NYK,Over 0.5 Assists,-150,Hit in 15 of his last 20 games,75%
Aaron Nesmith,NYK,Over 14.5 PTS+AST,100,Hit in 6 of his last 8 games,75%
Aaron Nesmith,NYK,Over 14.5 PTS+AST,100,Hit in 3 of his last 4 home games,75%
Aaron Nesmith,NYK,Over 1.5 3PTM,-200,Hit in 3 of his last 4 home games,75%
Aaron Nesmith,NYK,Under 1.5 Assists,-190,Hit in 15 of his last 20 games,75%
Obi Toppin,NYK,Over 12.5 PTS+AST+REB,-118,Hit in 6 of his last 8 games vs NYK,75%
Obi Toppin,NYK,Under 7.5 Points,-118,Hit in 6 of his last 8 games,75%
Myles Turner,NYK,Under 20.5 PTS+REB,-130,Hit in 3 of his last 4 games vs NYK,75%
Myles Turner,NYK,Under 21.5 PTS+AST+REB,-114,Hit in 3 of his last 4 games vs NYK,75%
Myles Turner,NYK,Under 1.5 3PTM,-102,Hit in 3 of his last 4 games vs NYK,75%
Myles Turner,NYK,Under 1.5 Assists,-150,Hit in 6 of his last 8 games,75%
Pascal Siakam,NYK,Over 23.5 PTS+AST,-114,Hit in 3 of his last 4 games,75%
Pascal Siakam,NYK,Over 26.5 PTS+REB,-118,Hit in 3 of his last 4 games,75%
Pascal Siakam,NYK,Over 29.5 PTS+AST+REB,-128,Hit in 3 of his last 4 games,75%
Pascal Siakam,NYK,Over 1.5 3PTM,138,Hit in 3 of his last 4 games,75%
Pascal Siakam,NYK,Over 1.5 3PTM,138,Hit in 3 of his last 4 games vs NYK,75%
Pascal Siakam,NYK,Over 20.5 Points,-110,Hit in 3 of his last 4 games,75%
Miles McBride,IND,Over 9.5 PTS+AST+REB,-130,Hit in 3 of his last 4 games,75%
Miles McBride,IND,Under 1.5 3PTM,-200,Hit in 3 of his last 4 games vs IND,75%
Miles McBride,IND,Over 6.5 Points,-114,Hit in 3 of his last 4 games,75%
Miles McBride,IND,Under 1.5 Assists,-120,Hit in 3 of his last 4 games vs IND,75%
Mikal Bridges,IND,Under 16.5 Points,-118,Hit in 3 of his last 4 games vs IND,75%
Mikal Bridges,IND,Under 1.5 Steals,-220,Hit in 3 of his last 4 games,75%
Jalen Brunson,IND,Over 38.5 PTS+AST,-118,Hit in 3 of his last 4 games vs IND,75%
Jalen Brunson,IND,Over 34.5 PTS+REB,-108,Hit in 3 of his last 4 games vs IND,75%
Jalen Brunson,IND,Over 41.5 PTS+AST+REB,-125,Hit in 3 of his last 4 games vs IND,75%
Jalen Brunson,IND,Under 3.5 Rebounds,-168,Hit in 3 of his last 4 games,75%
Jalen Brunson,IND,Under 2.5 3PTM,-128,Hit in 3 of his last 4 games vs IND,75%
Jalen Brunson,IND,Over 31.5 Points,100,Hit in 3 of his last 4 games vs IND,75%
OG Anunoby,IND,Under 21.5 PTS+REB,-132,Hit in 3 of his last 4 games,75%
OG Anunoby,IND,Under 22.5 PTS+AST+REB,-108,Hit in 3 of his last 4 games,75%
OG Anunoby,IND,Over 4.5 Rebounds,-158,Hit in 3 of his last 4 games,75%
OG Anunoby,IND,Over 4.5 Rebounds,-158,Hit in 3 of his last 4 away games,75%
OG Anunoby,IND,Over 0.5 Blocks,-175,Hit in 3 of his last 4 games,75%
OG Anunoby,IND,Over 0.5 Blocks,-175,Hit in 3 of his last 4 away games,75%
Mitchell Robinson,IND,Under 0.5 Assists,-140,Hit in 9 of his last 12 games,75%
Karl-Anthony Towns,IND,Over 11.5 REB+AST,-132,Hit in 3 of his last 4 away games,75%
Karl-Anthony Towns,IND,Over 10.5 Rebounds,100,Hit in 3 of his last 4 away games,75%
Jason Hart,IND,Over 4.5 Assists,-114,Hit in 3 of his last 4 games vs IND,75%
Andrew Nembhard,NYK,Under 3.5 Rebounds,-138,NYK rank 2nd in REB against,2nd
Andrew Nembhard,NYK,Under 1.5 Steals,-200,NYK rank 3rd in STL against,3rd
Tyrese Haliburton,NYK,Under 1.5 Steals,-200,NYK rank 3rd in STL versus PG,3rd
Ben Sheppard,NYK,Under 1.5 Rebounds,-155,NYK rank 2nd in REB against,2nd
Bennedict Mathurin,NYK,Under 2.5 Rebounds,-174,NYK rank 2nd in REB against,2nd
Aaron Nesmith,NYK,Under 4.5 Rebounds,122,NYK rank 2nd in REB against,2nd
Aaron Nesmith,NYK,Under 1.5 Assists,-190,NYK rank 3rd in AST versus SF,3rd
Obi Toppin,NYK,Under 3.5 Rebounds,-120,NYK rank 2nd in REB versus PF,2nd
Pascal Siakam,NYK,Under 6.5 Rebounds,-148,NYK rank 2nd in REB versus PF,2nd
T.J. McConnell,NYK,Under 2.5 Rebounds,-175,NYK rank 2nd in REB against,2nd
Mikal Bridges,IND,Under 1.5 Steals,-220,IND rank 4th in STL versus SF,4th
OG Anunoby,IND,Over 4.5 Rebounds,-158,IND rank 26th in REB versus PF,26th
OG Anunoby,IND,Under 1.5 Steals,-144,IND rank 4th in STL against,4th
Mitchell Robinson,IND,Under 0.5 Assists,-140,IND rank 4th in AST versus C,4th
Karl-Anthony Towns,IND,Under 1.5 Assists,-125,IND rank 4th in AST versus C,4th
Karl-Anthony Towns,IND,Under 0.5 Blocks,-125,IND rank 3rd in BLK versus C,3rd
Mitchell Robinson,IND,Under 1.5 Blocks,-245,IND rank 3rd in BLK versus C,3rd
