Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Jamal Murray,LAC,Over 5.5 Assists,-148,Hit in 7 of his last 7 home games,100%,False,2.0
Russell Westbrook,LAC,Over 14.5 PTS+AST,-108,Hit in 8 of his last 8 home games,100%,True,25.0
Russell Westbrook,LAC,Over 15.5 PTS+REB,-114,Hit in 8 of his last 8 home games,100%,True,25.0
Russell Westbrook,LAC,Over 11.5 Points,102,Hit in 8 of his last 8 home games,100%,True,20.0
Aaron Gordon,LAC,Over 19.5 PTS+REB,-125,Hit in 9 of his last 9 games,100%,True,26.0
Kawhi Leonard,DEN,Over 4.5 Assists,108,Hit in 4 of his last 5 games,80%,False,2.0
Aaron Gordon,LAC,Over 19.5 PTS+REB,-125,Hit in 7 of his last 7 games vs LAC,100%,True,26.0
Aaron Gordon,LAC,Over 19.5 PTS+REB,-125,Hit in 4 of his last 4 home games,100%,True,26.0
Ivica Zubac,DEN,Over 19.5 PTS+AST,-120,Hit in 4 of his last 4 away games,100%,False,12.0
Jamal Murray,LAC,Over 5.5 Assists,-148,Hit in 5 of his last 6 games,83%,False,2.0
Kawhi Leonard,DEN,Over 7.5 Rebounds,-130,Hit in 4 of his last 4 games,100%,False,5.0
Kawhi Leonard,DEN,Over 7.5 Rebounds,-130,Hit in 4 of his last 4 games vs DEN,100%,False,5.0
Russell Westbrook,LAC,Over 18.5 PTS+AST+REB,-125,Hit in 8 of his last 8 home games,100%,True,25.0
Jamal Murray,LAC,Over 4.5 Rebounds,102,Hit in 6 of his last 8 games,75%,True,5.0
Ivica Zubac,DEN,Over 31.5 PTS+AST+REB,-108,Hit in 4 of his last 4 away games,100%,False,12.0
Aaron Gordon,LAC,Under 1.5 3PTM,-240,Hit in 12 of his last 13 games vs LAC,92%,True,0.0
Ivica Zubac,DEN,Under 1.5 Blocks,-168,Hit in 15 of his last 17 games vs DEN,88%,True,0.0
Jamal Murray,LAC,Over 5.5 Assists,-148,Hit in 6 of his last 7 games vs LAC,86%,False,2.0
Russell Westbrook,LAC,Over 14.5 PTS+AST,-108,Hit in 6 of his last 7 games,86%,True,25.0
Russell Westbrook,LAC,Over 15.5 PTS+REB,-114,Hit in 6 of his last 7 games,86%,True,25.0
Russell Westbrook,LAC,Over 11.5 Points,102,Hit in 6 of his last 7 games,86%,True,20.0
Aaron Gordon,LAC,Under 2.5 Assists,-166,Hit in 6 of his last 7 games vs LAC,86%,False,5.0
Aaron Gordon,LAC,Under 1.5 3PTM,-240,Hit in 6 of his last 7 games,86%,True,0.0
Ivica Zubac,DEN,Over 19.5 PTS+AST,-120,Hit in 6 of his last 7 games,86%,False,12.0
Ivica Zubac,DEN,Under 1.5 Blocks,-168,Hit in 12 of his last 14 games,86%,True,0.0
James Harden,DEN,Over 0.5 Blocks,-160,Hit in 6 of his last 7 away games,86%,True,1.0
Russell Westbrook,LAC,Over 18.5 PTS+AST+REB,-125,Hit in 6 of his last 7 games,86%,True,25.0
Ivica Zubac,DEN,Over 0.5 Double Double,-220,Hit in 17 of his last 20 games,85%,True,1.0
Russell Westbrook,LAC,Over 14.5 PTS+AST,-108,Hit in 5 of his last 6 games vs LAC,83%,True,25.0
Russell Westbrook,LAC,Over 15.5 PTS+REB,-114,Hit in 5 of his last 6 games vs LAC,83%,True,25.0
Russell Westbrook,LAC,Over 11.5 Points,102,Hit in 5 of his last 6 games vs LAC,83%,True,20.0
Aaron Gordon,LAC,Under 2.5 Assists,-166,Hit in 5 of his last 6 games,83%,False,5.0
Ivica Zubac,DEN,Over 19.5 PTS+AST,-120,Hit in 5 of his last 6 games vs DEN,83%,False,12.0
