Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Andrew Nembhard,CLE,Over 22.5 PTS+AST+REB,-122,Hit in 4 of his last 4 games,100%,False,18.0
Tyrese Haliburton,CLE,Over 23.5 PTS+REB,-108,Hit in 4 of his last 4 games,100%,False,4.0
Tyrese Haliburton,CLE,Over 4.5 Rebounds,102,Hit in 4 of his last 4 home games,100%,False,0.0
Tyrese Haliburton,CLE,Under 2.5 3PTM,-110,Hit in 4 of his last 4 games,100%,True,0.0
Tyrese Haliburton,CLE,Under 1.5 Steals,-186,Hit in 6 of his last 6 games vs CLE,100%,True,1.0
Tyrese Haliburton,CLE,Over 14.5 REB+AST,104,Hit in 6 of his last 8 games,75%,False,5.0
Tyrese Haliburton,CLE,Over 0.5 Blocks,-150,Hit in 4 of his last 4 games vs CLE,100%,False,0.0
Myles Turner,CLE,Under 1.5 Assists,-210,Hit in 6 of his last 6 games vs CLE,100%,True,0.0
Myles Turner,CLE,Over 24.5 PTS+AST+REB,-110,Hit in 4 of his last 4 games,100%,False,17.0
Pascal Siakam,CLE,Under 21.5 PTS+AST,-130,Hit in 4 of his last 4 games,100%,False,23.0
Pascal Siakam,CLE,Under 25.5 PTS+REB,-120,Hit in 4 of his last 4 games,100%,True,24.0
Pascal Siakam,CLE,Under 18.5 Points,-132,Hit in 4 of his last 4 games,100%,False,20.0
Bennedict Mathurin,CLE,Under 1.5 Assists,-210,Hit in 6 of his last 6 games,100%,True,0.0
Bennedict Mathurin,CLE,Over 16.5 PTS+AST+REB,-125,Hit in 5 of his last 5 games vs CLE,100%,True,29.0
Aaron Nesmith,CLE,Over 17.5 PTS+REB,-110,Hit in 6 of his last 6 games,100%,False,16.0
Aaron Nesmith,CLE,Over 12.5 Points,-122,Hit in 6 of his last 6 games,100%,False,9.0
Tyrese Haliburton,CLE,Over 9.5 Assists,-128,Hit in 10 of his last 13 games,77%,False,5.0
Aaron Nesmith,CLE,Over 13.5 PTS+AST,-135,Hit in 6 of his last 6 games,100%,False,10.0
Aaron Nesmith,CLE,Over 18.5 PTS+AST+REB,-130,Hit in 6 of his last 6 games,100%,False,10.0
T.J. McConnell,CLE,Over 12.5 PTS+AST+REB,-110,Hit in 5 of his last 5 home games,100%,True,19.0
Obi Toppin,CLE,Over 0.5 Assists,-175,Hit in 7 of his last 7 games,100%,True,5.0
Obi Toppin,CLE,Over 0.5 Assists,-175,Hit in 8 of his last 8 home games,100%,True,5.0
Obi Toppin,CLE,Over 0.5 3PTM,-210,Hit in 4 of his last 4 games,100%,False,0.0
Obi Toppin,CLE,Over 0.5 3PTM,-210,Hit in 6 of his last 6 games vs CLE,100%,False,0.0
Darius Garland,IND,Over 8.5 REB+AST,102,Hit in 9 of his last 9 away games,100%,False,4.0
Darius Garland,IND,Over 19.5 PTS+REB,-106,Hit in 4 of his last 4 games,100%,False,15.0
Darius Garland,IND,Over 19.5 PTS+REB,-106,Hit in 4 of his last 4 away games,100%,False,15.0
Darius Garland,IND,Over 5.5 Assists,-102,Hit in 4 of his last 4 away games,100%,False,3.0
Darius Garland,IND,Over 16.5 Points,-108,Hit in 4 of his last 4 games,100%,False,14.0
Darius Garland,IND,Over 16.5 Points,-108,Hit in 4 of his last 4 away games,100%,False,14.0
Darius Garland,IND,Over 0.5 Steals,-210,Hit in 5 of his last 5 away games,100%,False,0.0
Max Strus,IND,Over 8.5 REB+AST,-115,Hit in 4 of his last 4 games,100%,True,14.0
De'Andre Hunter,IND,Over 1.5 3PTM,-146,Hit in 4 of his last 4 away games,100%,False,1.0
De'Andre Hunter,IND,Over 12.5 Points,-112,Hit in 4 of his last 4 away games,100%,False,10.0
Andrew Nembhard,CLE,Over 19.5 PTS+AST,-104,Hit in 4 of his last 4 games,100%,False,18.0
Andrew Nembhard,CLE,Over 17.5 PTS+REB,-106,Hit in 4 of his last 4 games,100%,True,18.0
Myles Turner,CLE,Over 22.5 PTS+REB,-128,Hit in 4 of his last 4 games,100%,False,20.0
T.J. McConnell,CLE,Over 9.5 PTS+AST,-130,Hit in 5 of his last 5 home games,100%,True,19.0
Bennedict Mathurin,CLE,Over 14.5 PTS+REB,-130,Hit in 5 of his last 5 games vs CLE,100%,True,30.0
Obi Toppin,CLE,Over 6.5 Points,-104,Hit in 8 of his last 8 games vs CLE,100%,False,5.0
Ty Jerome,IND,Over 20.5 PTS+AST+REB,-120,Hit in 4 of his last 4 away games,100%,False,2.0
Darius Garland,IND,Over 21.5 PTS+AST,-130,Hit in 4 of his last 4 games,100%,False,17.0
Darius Garland,IND,Over 21.5 PTS+AST,-130,Hit in 4 of his last 4 away games,100%,False,17.0
Darius Garland,IND,Over 24.5 PTS+AST+REB,-128,Hit in 4 of his last 4 games,100%,False,17.0
Darius Garland,IND,Over 24.5 PTS+AST+REB,-128,Hit in 4 of his last 4 away games,100%,False,17.0
De'Andre Hunter,IND,Over 17.5 PTS+AST+REB,-125,Hit in 4 of his last 4 away games,100%,False,10.0
Russell Westbrook,OKL,Over 17.5 PTS+AST,-128,Hit in 5 of his last 5 games,100%,False,14.0
Russell Westbrook,OKL,Over 18.5 PTS+REB,-104,Hit in 5 of his last 5 games,100%,False,11.0
Russell Westbrook,OKL,Over 1.5 3PTM,114,Hit in 4 of his last 4 home games,100%,False,1.0
Russell Westbrook,OKL,Over 13.5 Points,-112,Hit in 5 of his last 5 games,100%,False,10.0
Russell Westbrook,OKL,Over 13.5 Points,-112,Hit in 7 of his last 7 home games,100%,False,10.0
Aaron Gordon,OKL,Under 2.5 Assists,-136,Hit in 4 of his last 4 games vs OKL,100%,False,5.0
Isaiah Joe,DEN,Over 0.5 Assists,-175,Hit in 13 of his last 13 games,100%,False,0.0
Isaiah Joe,DEN,Over 0.5 Assists,-175,Hit in 11 of his last 11 games vs DEN,100%,False,0.0
Isaiah Joe,DEN,Over 0.5 Assists,-175,Hit in 6 of his last 6 away games,100%,False,0.0
Isaiah Joe,DEN,Over 7.5 PTS+AST+REB,-110,Hit in 6 of his last 6 away games,100%,False,2.0
Isaiah Joe,DEN,Under 1.5 Rebounds,-160,Hit in 4 of his last 4 games,100%,True,1.0
Isaiah Joe,DEN,Over 1.5 3PTM,136,Hit in 4 of his last 4 away games,100%,False,0.0
Isaiah Joe,DEN,Over 5.5 Points,-102,Hit in 4 of his last 4 away games,100%,False,2.0
Isaiah Hartenstein,DEN,Over 19.5 PTS+REB,-102,Hit in 5 of his last 5 games vs DEN,100%,True,20.0
Luguentz Dort,DEN,Over 0.5 Steals,-245,Hit in 8 of his last 8 games vs DEN,100%,False,0.0
Luguentz Dort,DEN,Over 0.5 Blocks,100,Hit in 6 of his last 6 games vs DEN,100%,True,1.0
Jalen Williams,DEN,Over 26.5 PTS+AST,-130,Hit in 7 of his last 7 away games,100%,True,43.0
Jalen Williams,DEN,Over 1.5 3PTM,-148,Hit in 4 of his last 4 away games,100%,True,3.0
Jalen Williams,DEN,Over 21.5 Points,-128,Hit in 4 of his last 4 away games,100%,True,38.0
Alex Caruso,DEN,Over 2.5 Rebounds,-154,Hit in 7 of his last 7 away games,100%,False,2.0
Aaron Wiggins,DEN,Over 8.5 PTS+AST+REB,-110,Hit in 9 of his last 9 games vs DEN,100%,True,11.0
Aaron Wiggins,DEN,Over 1.5 Rebounds,-165,Hit in 9 of his last 9 games vs DEN,100%,True,2.0
Chet Holmgren,DEN,Under 17.5 PTS+AST,-125,Hit in 5 of his last 5 games vs DEN,100%,False,20.0
Chet Holmgren,DEN,Under 15.5 Points,-114,Hit in 5 of his last 5 games vs DEN,100%,False,20.0
Cason Wallace,DEN,Over 1.5 Rebounds,-160,Hit in 19 of his last 20 away games,95%,True,3.0
Bennedict Mathurin,CLE,Over 14.5 PTS+REB,-130,Hit in 12 of his last 13 home games,92%,True,30.0
Bennedict Mathurin,CLE,Under 1.5 3PTM,-245,Hit in 11 of his last 12 games,92%,False,3.0
Obi Toppin,CLE,Over 0.5 3PTM,-210,Hit in 11 of his last 12 home games,92%,False,0.0
Tyrese Haliburton,CLE,Under 1.5 Steals,-186,Hit in 10 of his last 11 games,91%,True,1.0
Max Strus,IND,Under 0.5 Blocks,-375,Hit in 18 of his last 20 games,90%,False,1.0
Cason Wallace,DEN,Over 1.5 Rebounds,-160,Hit in 9 of his last 10 games vs DEN,90%,True,3.0
Aaron Wiggins,DEN,Over 1.5 Rebounds,-165,Hit in 18 of his last 20 games,90%,True,2.0
Cason Wallace,DEN,Over 1.5 Rebounds,-160,Hit in 17 of his last 19 games,89%,True,3.0
Obi Toppin,CLE,Over 0.5 Assists,-175,Hit in 8 of his last 9 games vs CLE,89%,True,5.0
Darius Garland,IND,Over 8.5 REB+AST,102,Hit in 16 of his last 18 games,89%,False,4.0
Darius Garland,IND,Over 5.5 Assists,-102,Hit in 8 of his last 9 games vs IND,89%,False,3.0
Obi Toppin,CLE,Over 9.5 PTS+REB,-120,Hit in 8 of his last 9 games vs CLE,89%,False,7.0
Russell Westbrook,OKL,Over 17.5 PTS+AST,-128,Hit in 8 of his last 9 home games,89%,False,14.0
Isaiah Joe,DEN,Over 7.5 PTS+AST+REB,-110,Hit in 8 of his last 9 games,89%,False,2.0
Aaron Wiggins,DEN,Over 1.5 Rebounds,-165,Hit in 8 of his last 9 away games,89%,True,2.0
Tyrese Haliburton,CLE,Over 9.5 Assists,-128,Hit in 15 of his last 17 home games,88%,False,5.0
Alex Caruso,DEN,Over 2.5 Rebounds,-154,Hit in 15 of his last 17 games,88%,False,2.0
Aaron Wiggins,DEN,Over 8.5 PTS+AST+REB,-110,Hit in 15 of his last 17 away games,88%,True,11.0
Aaron Wiggins,DEN,Over 5.5 Points,-115,Hit in 15 of his last 17 away games,88%,True,9.0
Tyrese Haliburton,CLE,Over 4.5 Rebounds,102,Hit in 7 of his last 8 games,88%,False,0.0
Pascal Siakam,CLE,Over 0.5 3PTM,-245,Hit in 7 of his last 8 home games,88%,True,1.0
Bennedict Mathurin,CLE,Over 11.5 Points,-108,Hit in 7 of his last 8 home games,88%,True,29.0
Obi Toppin,CLE,Under 3.5 Rebounds,-154,Hit in 7 of his last 8 games,88%,True,2.0
Sam Merrill,IND,Over 10.5 PTS+AST+REB,100,Hit in 7 of his last 8 games,88%,False,7.0
Sam Merrill,IND,Over 1.5 3PTM,-135,Hit in 7 of his last 8 games,88%,False,1.0
Sam Merrill,IND,Over 5.5 Points,-150,Hit in 7 of his last 8 games,88%,False,5.0
Jamal Murray,OKL,Over 5.5 Assists,-118,Hit in 7 of his last 8 home games,88%,True,8.0
Aaron Gordon,OKL,Under 17.5 Points,-132,Hit in 7 of his last 8 games vs OKL,88%,False,30.0
Isaiah Joe,DEN,Over 5.5 Points,-102,Hit in 7 of his last 8 games,88%,False,2.0
Alex Caruso,DEN,Over 5.5 REB+AST,-136,Hit in 7 of his last 8 games,88%,False,4.0
Alex Caruso,DEN,Over 2.5 Assists,-152,Hit in 7 of his last 8 games,88%,False,2.0
Aaron Wiggins,DEN,Over 8.5 PTS+AST+REB,-110,Hit in 14 of his last 16 games,88%,True,11.0
Aaron Wiggins,DEN,Over 0.5 3PTM,-145,Hit in 7 of his last 8 games vs DEN,88%,True,1.0
Shai Gilgeous-Alexander,DEN,Over 0.5 Blocks,-190,Hit in 7 of his last 8 games vs DEN,88%,False,0.0
Andrew Nembhard,CLE,Under 3.5 Rebounds,-120,Hit in 12 of his last 14 games vs CLE,86%,False,4.0
Andrew Nembhard,CLE,Under 1.5 3PTM,-146,Hit in 12 of his last 14 games vs CLE,86%,False,2.0
Andrew Nembhard,CLE,Under 13.5 Points,-114,Hit in 12 of his last 14 games vs CLE,86%,False,14.0
Pascal Siakam,CLE,Under 21.5 PTS+AST,-130,Hit in 6 of his last 7 games vs CLE,86%,False,23.0
Obi Toppin,CLE,Over 10.5 PTS+AST+REB,-125,Hit in 12 of his last 14 home games,86%,False,10.0
Sam Merrill,IND,Over 1.5 3PTM,-135,Hit in 6 of his last 7 away games,86%,False,1.0
Darius Garland,IND,Over 0.5 Steals,-210,Hit in 6 of his last 7 games,86%,False,0.0
Sam Merrill,IND,Over 5.5 Points,-150,Hit in 6 of his last 7 away games,86%,False,5.0
Russell Westbrook,OKL,Over 4.5 Assists,118,Hit in 6 of his last 7 games vs OKL,86%,False,4.0
Jalen Williams,DEN,Over 10.5 REB+AST,110,Hit in 6 of his last 7 games,86%,False,8.0
Jalen Williams,DEN,Over 4.5 Assists,-154,Hit in 6 of his last 7 games,86%,True,5.0
Jalen Williams,DEN,Over 4.5 Assists,-154,Hit in 6 of his last 7 away games,86%,True,5.0
Jalen Williams,DEN,Over 32.5 PTS+AST+REB,-108,Hit in 6 of his last 7 away games,86%,True,43.0
Alex Caruso,DEN,Over 5.5 REB+AST,-136,Hit in 6 of his last 7 away games,86%,False,4.0
Alex Caruso,DEN,Over 10.5 PTS+AST,-118,Hit in 6 of his last 7 away games,86%,True,13.0
Alex Caruso,DEN,Over 2.5 Assists,-152,Hit in 6 of his last 7 away games,86%,False,2.0
Alex Caruso,DEN,Over 13.5 PTS+AST+REB,-120,Hit in 6 of his last 7 away games,86%,False,13.0
Chet Holmgren,DEN,Over 23.5 PTS+REB,-130,Hit in 6 of his last 7 away games,86%,True,36.0
Cason Wallace,DEN,Over 8.5 PTS+AST+REB,-125,Hit in 17 of his last 20 away games,85%,False,3.0
Bennedict Mathurin,CLE,Over 16.5 PTS+AST+REB,-125,Hit in 11 of his last 13 home games,85%,True,29.0
Andrew Nembhard,CLE,Over 8.5 REB+AST,-146,Hit in 5 of his last 6 home games,83%,False,8.0
Pascal Siakam,CLE,Under 0.5 Blocks,-165,Hit in 5 of his last 6 games,83%,True,0.0
Aaron Nesmith,CLE,Over 2.5 3PTM,132,Hit in 5 of his last 6 games,83%,False,1.0
T.J. McConnell,CLE,Over 2.5 Rebounds,110,Hit in 5 of his last 6 games,83%,True,6.0
Ty Jerome,IND,Over 2.5 Rebounds,-155,Hit in 5 of his last 6 games,83%,False,1.0
Jarrett Allen,IND,Under 12.5 REB+AST,-115,Hit in 5 of his last 6 games vs IND,83%,False,14.0
Obi Toppin,CLE,Over 6.5 Points,-104,Hit in 5 of his last 6 games,83%,False,5.0
Jarrett Allen,IND,Under 10.5 Rebounds,-102,Hit in 5 of his last 6 games vs IND,83%,False,12.0
Jamal Murray,OKL,Under 10.5 REB+AST,-144,Hit in 5 of his last 6 games vs OKL,83%,False,12.0
Jamal Murray,OKL,Over 4.5 Rebounds,102,Hit in 5 of his last 6 games,83%,False,4.0
Aaron Gordon,OKL,Under 6.5 Rebounds,-148,Hit in 5 of his last 6 games,83%,False,8.0
Luguentz Dort,DEN,Over 4.5 REB+AST,110,Hit in 5 of his last 6 away games,83%,True,7.0
