Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Franz Wagner,BOS,Under 34.5 PTS+AST+REB,-106,Hit in 5 of his last 5 games,100%,False,46.0
Franz Wagner,BOS,Under 34.5 PTS+AST+REB,-106,Hit in 10 of his last 10 games vs BOS,100%,False,46.0
Franz Wagner,BOS,Over 1.5 Steals,178,Hit in 4 of his last 4 home games,100%,True,2.0
Cory Joseph,BOS,Under 1.5 Rebounds,105,Hit in 5 of his last 5 games,100%,False,3.0
Cory Joseph,BOS,Under 1.5 Rebounds,105,Hit in 8 of his last 8 games vs BOS,100%,False,3.0
Paolo Banchero,BOS,Over 1.5 3PTM,-122,Hit in 5 of his last 6 games,83%,True,2.0
Cory Joseph,BOS,Over 0.5 3PTM,-200,Hit in 8 of his last 8 home games,100%,True,2.0
Gary Harris,BOS,Under 1.5 Rebounds,-225,Hit in 4 of his last 4 games,100%,False,2.0
Gary Harris,BOS,Under 1.5 Rebounds,-225,Hit in 5 of his last 5 games vs BOS,100%,False,2.0
Kentavious Caldwell-Pope,BOS,Under 6.5 Points,100,Hit in 5 of his last 5 games,100%,True,0.0
Kentavious Caldwell-Pope,BOS,Under 6.5 Points,100,Hit in 4 of his last 4 games vs BOS,100%,True,0.0
Kentavious Caldwell-Pope,BOS,Under 9.5 PTS+AST,-130,Hit in 5 of his last 5 games,100%,True,2.0
Kentavious Caldwell-Pope,BOS,Under 9.5 PTS+AST,-130,Hit in 4 of his last 4 games vs BOS,100%,True,2.0
Kentavious Caldwell-Pope,BOS,Under 12.5 PTS+AST+REB,-125,Hit in 5 of his last 5 games,100%,True,2.0
Kentavious Caldwell-Pope,BOS,Under 12.5 PTS+AST+REB,-125,Hit in 4 of his last 4 games vs BOS,100%,True,2.0
Kentavious Caldwell-Pope,BOS,Under 0.5 Blocks,-300,Hit in 6 of his last 6 games,100%,False,1.0
Anthony Black,BOS,Over 1.5 Assists,-175,Hit in 9 of his last 9 home games,100%,False,0.0
Anthony Black,BOS,Over 3.5 Rebounds,116,Hit in 6 of his last 6 games,100%,False,2.0
Anthony Black,BOS,Over 3.5 Rebounds,116,Hit in 5 of his last 5 games vs BOS,100%,False,2.0
Payton Pritchard,ORL,Over 2.5 3PTM,-122,Hit in 4 of his last 4 games,100%,False,0.0
Payton Pritchard,ORL,Over 13.5 Points,-102,Hit in 5 of his last 5 games,100%,False,3.0
Al Horford,ORL,Under 11.5 PTS+AST,-125,Hit in 9 of his last 9 games vs ORL,100%,False,13.0
Payton Pritchard,ORL,Over 16.5 PTS+REB,-125,Hit in 5 of his last 5 games,100%,False,4.0
Taurean Prince,IND,Over 3.5 REB+AST,-155,Hit in 6 of his last 6 games vs IND,100%,False,1.0
Taurean Prince,IND,Over 6.5 PTS+AST,-135,Hit in 4 of his last 4 home games,100%,False,0.0
Taurean Prince,IND,Over 7.5 PTS+REB,-130,Hit in 4 of his last 4 home games,100%,False,1.0
Taurean Prince,IND,Over 9.5 PTS+AST+REB,-110,Hit in 4 of his last 4 home games,100%,False,0.0
Taurean Prince,IND,Over 5.5 Points,-114,Hit in 4 of his last 4 home games,100%,False,0.0
Giannis Antetokounmpo,IND,Under 0.5 3PTM,-190,Hit in 6 of his last 6 games vs IND,100%,True,0.0
Brook Lopez,IND,Over 0.5 Assists,-210,Hit in 5 of his last 5 home games,100%,True,2.0
Bobby Portis,IND,Under 1.5 Assists,-125,Hit in 5 of his last 5 games,100%,False,3.0
Kyle Kuzma,IND,Under 1.5 3PTM,-182,Hit in 6 of his last 6 games vs IND,100%,True,1.0
Kyle Kuzma,IND,Under 5.5 REB+AST,105,Hit in 6 of his last 6 games,100%,True,5.0
Kyle Kuzma,IND,Under 16.5 PTS+AST+REB,-105,Hit in 5 of his last 5 games vs IND,100%,True,13.0
Kyle Kuzma,IND,Under 0.5 Blocks,-350,Hit in 7 of his last 7 games vs IND,100%,False,1.0
Tyrese Haliburton,MIL,Over 0.5 Steals,-245,Hit in 17 of his last 17 away games,100%,False,0.0
Tyrese Haliburton,MIL,Over 0.5 Double Double,-145,Hit in 4 of his last 4 games vs MIL,100%,True,1.0
Tyrese Haliburton,MIL,Under 0.5 Blocks,-190,Hit in 4 of his last 4 games vs MIL,100%,False,1.0
Pascal Siakam,MIL,Over 22.5 PTS+AST,-122,Hit in 7 of his last 7 games vs MIL,100%,True,36.0
Pascal Siakam,MIL,Over 27.5 PTS+REB,-112,Hit in 4 of his last 4 games vs MIL,100%,True,39.0
Pascal Siakam,MIL,Over 30.5 PTS+AST+REB,-110,Hit in 6 of his last 6 games vs MIL,100%,True,36.0
Pascal Siakam,MIL,Over 1.5 3PTM,116,Hit in 5 of his last 5 games vs MIL,100%,True,3.0
Pascal Siakam,MIL,Over 19.5 Points,-128,Hit in 6 of his last 6 games vs MIL,100%,True,34.0
T.J. McConnell,MIL,Over 6.5 Points,-112,Hit in 5 of his last 5 away games,100%,False,0.0
Bennedict Mathurin,MIL,Under 1.5 3PTM,-245,Hit in 8 of his last 8 games,100%,True,0.0
Bennedict Mathurin,MIL,Under 1.5 Assists,-160,Hit in 4 of his last 4 games vs MIL,100%,True,0.0
Aaron Nesmith,MIL,Under 0.5 Blocks,-400,Hit in 5 of his last 5 games,100%,False,1.0
Aaron Nesmith,MIL,Under 0.5 Blocks,-400,Hit in 5 of his last 5 games vs MIL,100%,False,1.0
Obi Toppin,MIL,Under 3.5 Rebounds,-120,Hit in 5 of his last 5 games vs MIL,100%,True,2.0
Obi Toppin,MIL,Under 7.5 Points,100,Hit in 4 of his last 4 games,100%,False,10.0
Obi Toppin,MIL,Under 12.5 PTS+AST+REB,-110,Hit in 4 of his last 4 games,100%,True,11.0
Obi Toppin,MIL,Over 0.5 3PTM,-235,Hit in 6 of his last 6 away games,100%,False,0.0
Thomas Bryant,MIL,Over 5.5 PTS+AST+REB,-105,Hit in 5 of his last 5 away games,100%,True,7.0
Thomas Bryant,MIL,Over 2.5 Points,-120,Hit in 5 of his last 5 away games,100%,True,5.0
Bennedict Mathurin,MIL,Over 11.5 Points,-132,Hit in 5 of his last 5 games,100%,False,9.0
Obi Toppin,MIL,Under 11.5 PTS+REB,-114,Hit in 6 of his last 6 games vs MIL,100%,False,12.0
Obi Toppin,MIL,Under 11.5 PTS+REB,-114,Hit in 4 of his last 4 games,100%,False,12.0
Rudy Gobert,LAL,Over 19.5 PTS+REB,-104,Hit in 5 of his last 5 home games,100%,False,4.0
Rudy Gobert,LAL,Over 9.5 Rebounds,-114,Hit in 5 of his last 5 home games,100%,False,3.0
Rudy Gobert,LAL,Over 9.5 Points,-118,Hit in 6 of his last 6 home games,100%,False,1.0
Rudy Gobert,LAL,Over 10.5 REB+AST,-125,Hit in 5 of his last 5 home games,100%,False,4.0
Rudy Gobert,LAL,Over 11.5 PTS+AST,100,Hit in 5 of his last 5 home games,100%,False,2.0
Rudy Gobert,LAL,Under 1.5 Assists,-210,Hit in 4 of his last 4 games,100%,True,1.0
Rudy Gobert,LAL,Over 20.5 PTS+AST+REB,-120,Hit in 5 of his last 5 home games,100%,False,2.0
Rudy Gobert,LAL,Over 0.5 Blocks,-165,Hit in 4 of his last 4 home games,100%,True,1.0
Donte DiVincenzo,LAL,Under 9.5 Points,-130,Hit in 4 of his last 4 games vs LAL,100%,False,14.0
Anthony Edwards,LAL,Under 32.5 PTS+REB,-120,Hit in 5 of his last 5 games vs LAL,100%,False,47.0
Anthony Edwards,LAL,Over 5.5 Rebounds,-148,Hit in 6 of his last 6 games vs LAL,100%,True,8.0
Anthony Edwards,LAL,Under 26.5 Points,-122,Hit in 5 of his last 5 games vs LAL,100%,False,39.0
Anthony Edwards,LAL,Under 1.5 Steals,-186,Hit in 4 of his last 4 games vs LAL,100%,False,2.0
Julius Randle,LAL,Under 11.5 REB+AST,-110,Hit in 4 of his last 4 games vs LAL,100%,True,9.0
Julius Randle,LAL,Under 6.5 Rebounds,-112,Hit in 4 of his last 4 games vs LAL,100%,True,5.0
Jaden McDaniels,LAL,Over 0.5 Blocks,-150,Hit in 4 of his last 4 home games,100%,False,0.0
Nickeil Alexander-Walker,LAL,Over 2.5 Assists,-105,Hit in 4 of his last 4 games,100%,False,2.0
Nickeil Alexander-Walker,LAL,Over 2.5 Assists,-105,Hit in 5 of his last 5 home games,100%,False,2.0
Nickeil Alexander-Walker,LAL,Over 12.5 PTS+AST+REB,-115,Hit in 15 of his last 15 home games,100%,False,8.0
Nickeil Alexander-Walker,LAL,Over 6.5 Points,-135,Hit in 13 of his last 13 home games,100%,False,6.0
LeBron James,MIN,Under 1.5 3PTM,100,Hit in 4 of his last 4 games,100%,False,5.0
Gabe Vincent,MIN,Under 1.5 Rebounds,-220,Hit in 5 of his last 5 games,100%,True,1.0
Rui Hachimura,MIN,Under 16.5 PTS+REB,-118,Hit in 5 of his last 5 games vs MIN,100%,True,16.0
Rui Hachimura,MIN,Under 5.5 Rebounds,-162,Hit in 4 of his last 4 games,100%,True,4.0
Rui Hachimura,MIN,Under 11.5 Points,-130,Hit in 5 of his last 5 games vs MIN,100%,False,12.0
Austin Reaves,MIN,Under 0.5 Blocks,-250,Hit in 5 of his last 5 games,100%,False,1.0
Austin Reaves,MIN,Under 0.5 Blocks,-250,Hit in 4 of his last 4 games vs MIN,100%,False,1.0
Dorian Finney-Smith,MIN,Under 1.5 3PTM,-130,Hit in 4 of his last 4 games vs MIN,100%,False,2.0
Dorian Finney-Smith,MIN,Over 0.5 Assists,-210,Hit in 6 of his last 6 away games,100%,True,2.0
Dorian Finney-Smith,MIN,Over 11.5 PTS+AST+REB,-120,Hit in 4 of his last 4 away games,100%,True,14.0
Anthony Edwards,LAL,Under 31.5 PTS+AST,-122,Hit in 6 of his last 6 games vs LAL,100%,False,47.0
Rui Hachimura,MIN,Over 11.5 PTS+AST,-135,Hit in 4 of his last 4 away games,100%,True,14.0
Donte DiVincenzo,LAL,Over 15.5 PTS+AST+REB,-135,Hit in 17 of his last 18 home games,94%,True,18.0
Andrew Nembhard,MIL,Under 1.5 3PTM,-220,Hit in 14 of his last 15 games,93%,True,0.0
Obi Toppin,MIL,Over 0.5 3PTM,-235,Hit in 14 of his last 15 games,93%,False,0.0
Brook Lopez,IND,Over 8.5 Points,-125,Hit in 13 of his last 14 games vs IND,93%,False,0.0
Dorian Finney-Smith,MIN,Over 0.5 Assists,-210,Hit in 11 of his last 12 games,92%,True,2.0
Aaron Nesmith,MIL,Over 0.5 Assists,-190,Hit in 10 of his last 11 games vs MIL,91%,True,3.0
LeBron James,MIN,Under 8.5 Rebounds,-158,Hit in 10 of his last 11 games,91%,False,10.0
Franz Wagner,BOS,Under 28.5 PTS+AST,-110,Hit in 9 of his last 10 games vs BOS,90%,False,46.0
Franz Wagner,BOS,Under 30.5 PTS+REB,-114,Hit in 9 of his last 10 games vs BOS,90%,False,45.0
Franz Wagner,BOS,Under 24.5 Points,-122,Hit in 9 of his last 10 games vs BOS,90%,False,38.0
Taurean Prince,IND,Over 9.5 PTS+AST+REB,-110,Hit in 9 of his last 10 games,90%,False,0.0
LeBron James,MIN,Under 14.5 REB+AST,-125,Hit in 9 of his last 10 games,90%,True,14.0
Franz Wagner,BOS,Under 1.5 3PTM,118,Hit in 8 of his last 9 games vs BOS,89%,False,3.0
Cory Joseph,BOS,Over 6.5 PTS+AST,-130,Hit in 16 of his last 18 games,89%,True,11.0
Al Horford,ORL,Under 10.5 REB+AST,105,Hit in 8 of his last 9 games vs ORL,89%,True,10.0
Al Horford,ORL,Under 8.5 Rebounds,-122,Hit in 8 of his last 9 games vs ORL,89%,True,7.0
Al Horford,ORL,Under 8.5 Points,-112,Hit in 8 of his last 9 games vs ORL,89%,False,10.0
Bennedict Mathurin,MIL,Over 11.5 Points,-132,Hit in 8 of his last 9 games vs MIL,89%,False,9.0
Naz Reid,LAL,Over 1.5 Assists,-150,Hit in 16 of his last 18 home games,89%,False,0.0
Donte DiVincenzo,LAL,Over 12.5 PTS+REB,-114,Hit in 16 of his last 18 home games,89%,True,19.0
Cory Joseph,BOS,Over 6.5 PTS+AST,-130,Hit in 7 of his last 8 home games,88%,True,11.0
Cory Joseph,BOS,Over 6.5 PTS+REB,-110,Hit in 7 of his last 8 home games,88%,True,13.0
Cory Joseph,BOS,Over 8.5 PTS+AST+REB,-120,Hit in 7 of his last 8 home games,88%,True,11.0
Payton Pritchard,ORL,Over 2.5 Assists,-162,Hit in 7 of his last 8 games,88%,False,0.0
Brook Lopez,IND,Over 0.5 Assists,-210,Hit in 14 of his last 16 games vs IND,88%,True,2.0
Kyle Kuzma,IND,Under 0.5 Blocks,-350,Hit in 7 of his last 8 games,88%,False,1.0
Myles Turner,MIL,Over 1.5 Blocks,-166,Hit in 7 of his last 8 games,88%,False,1.0
Thomas Bryant,MIL,Under 2.5 Rebounds,-160,Hit in 7 of his last 8 games vs MIL,88%,False,4.0
Julius Randle,LAL,Under 0.5 Blocks,-325,Hit in 7 of his last 8 games vs LAL,88%,True,0.0
Jaden McDaniels,LAL,Under 5.5 Rebounds,-158,Hit in 7 of his last 8 games,88%,True,5.0
Jarred Vanderbilt,MIN,Over 3.5 Rebounds,115,Hit in 7 of his last 8 away games,88%,True,5.0
Rui Hachimura,MIN,Over 0.5 Assists,-210,Hit in 7 of his last 8 games vs MIN,88%,True,2.0
Dorian Finney-Smith,MIN,Over 0.5 Assists,-210,Hit in 7 of his last 8 games vs MIN,88%,True,2.0
Mike Conley,LAL,Over 12.5 PTS+AST+REB,-130,Hit in 13 of his last 15 games vs LAL,87%,True,15.0
Paolo Banchero,BOS,Over 13.5 REB+AST,-130,Hit in 6 of his last 7 games,86%,False,7.0
Paolo Banchero,BOS,Over 8.5 Rebounds,-138,Hit in 6 of his last 7 games,86%,False,6.0
Gary Harris,BOS,Over 2.5 Points,-105,Hit in 6 of his last 7 games,86%,False,0.0
Kentavious Caldwell-Pope,BOS,Over 2.5 Rebounds,-140,Hit in 6 of his last 7 home games,86%,False,2.0
Anthony Black,BOS,Over 0.5 3PTM,-125,Hit in 6 of his last 7 home games,86%,False,0.0
Anthony Black,BOS,Over 7.5 Points,-114,Hit in 6 of his last 7 home games,86%,True,9.0
Brook Lopez,IND,Over 12.5 PTS+REB,-122,Hit in 12 of his last 14 games vs IND,86%,False,2.0
Brook Lopez,IND,Over 9.5 PTS+AST,-130,Hit in 12 of his last 14 games vs IND,86%,False,2.0
Brook Lopez,IND,Over 0.5 Assists,-210,Hit in 12 of his last 14 games,86%,True,2.0
Brook Lopez,IND,Under 1.5 Blocks,-235,Hit in 6 of his last 7 games vs IND,86%,True,0.0
Andrew Nembhard,MIL,Over 7.5 REB+AST,-132,Hit in 12 of his last 14 games,86%,False,6.0
Myles Turner,MIL,Under 1.5 Assists,-190,Hit in 6 of his last 7 games,86%,False,2.0
T.J. McConnell,MIL,Over 3.5 Assists,-132,Hit in 6 of his last 7 games vs MIL,86%,True,5.0
T.J. McConnell,MIL,Over 12.5 PTS+AST+REB,-125,Hit in 6 of his last 7 games vs MIL,86%,False,5.0
Aaron Nesmith,MIL,Under 4.5 Rebounds,-136,Hit in 6 of his last 7 games vs MIL,86%,False,7.0
