Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage
Isaiah Hartenstein,IND,Under 0.5 Blocks,-200,Hit in 4 of his last 4 games,100%
Isaiah Hartenstein,IND,Under 0.5 Blocks,-200,Hit in 5 of his last 5 games vs IND,100%
Luguentz Dort,IND,Over 0.5 Assists,-175,Hit in 4 of his last 4 home games,100%
Jalen Williams,IND,Under 10.5 REB+AST,-112,Hit in 4 of his last 4 games,100%
Jalen Williams,IND,Under 10.5 REB+AST,-112,Hit in 6 of his last 6 games vs IND,100%
Jalen Williams,IND,Over 4.5 Assists,-136,Hit in 6 of his last 6 home games,100%
Jalen Williams,IND,Under 1.5 3PTM,-136,Hit in 5 of his last 5 games,100%
Jalen Williams,IND,Under 1.5 3PTM,-136,Hit in 5 of his last 5 games vs IND,100%
Jalen Williams,IND,Under 1.5 Steals,-186,Hit in 5 of his last 5 games,100%
Jalen Williams,IND,Under 1.5 Steals,-186,Hit in 6 of his last 6 games vs IND,100%
Jalen Williams,IND,Under 0.5 Blocks,-200,Hit in 4 of his last 4 games,100%
Jalen Williams,IND,Under 0.5 Blocks,-200,Hit in 7 of his last 7 games vs IND,100%
Cason Wallace,IND,Under 0.5 3PTM,-106,Hit in 4 of his last 4 games,100%
Cason Wallace,IND,Under 0.5 3PTM,-106,Hit in 4 of his last 4 games vs IND,100%
Shai Gilgeous-Alexander,IND,Over 40.5 PTS+AST,-118,Hit in 4 of his last 4 home games,100%
Shai Gilgeous-Alexander,IND,Over 1.5 Steals,-132,Hit in 7 of his last 7 home games,100%
Shai Gilgeous-Alexander,IND,Under 47.5 PTS+AST+REB,-130,Hit in 4 of his last 4 games,100%
Shai Gilgeous-Alexander,IND,Under 47.5 PTS+AST+REB,-130,Hit in 4 of his last 4 games vs IND,100%
Chet Holmgren,IND,Under 1.5 3PTM,-186,Hit in 4 of his last 4 games,100%
Chet Holmgren,IND,Under 1.5 3PTM,-186,Hit in 5 of his last 5 games vs IND,100%
Chet Holmgren,IND,Under 1.5 Blocks,-108,Hit in 4 of his last 4 games,100%
Chet Holmgren,IND,Under 1.5 Blocks,-108,Hit in 4 of his last 4 games vs IND,100%
Ben Sheppard,OKL,Under 0.5 Assists,-150,Hit in 4 of his last 4 games vs OKL,100%
Ben Sheppard,OKL,Under 0.5 Assists,-150,Hit in 4 of his last 4 games,100%
Ben Sheppard,OKL,Over 2.5 Points,-120,Hit in 4 of his last 4 games,100%
Ben Sheppard,OKL,Over 0.5 3PTM,-105,Hit in 4 of his last 4 away games,100%
Ben Sheppard,OKL,Over 2.5 Points,-120,Hit in 8 of his last 8 games vs OKL,100%
Ben Sheppard,OKL,Over 2.5 Points,-120,Hit in 4 of his last 4 away games,100%
Pascal Siakam,OKL,Over 0.5 Blocks,-114,Hit in 5 of his last 5 games,100%
Pascal Siakam,OKL,Over 0.5 Blocks,-114,Hit in 5 of his last 5 games vs OKL,100%
T.J. McConnell,OKL,Over 10.5 PTS+AST,-112,Hit in 5 of his last 5 away games,100%
T.J. McConnell,OKL,Over 8.5 PTS+REB,-132,Hit in 4 of his last 4 games,100%
T.J. McConnell,OKL,Over 8.5 PTS+REB,-132,Hit in 10 of his last 10 games vs OKL,100%
T.J. McConnell,OKL,Over 8.5 PTS+REB,-132,Hit in 5 of his last 5 away games,100%
T.J. McConnell,OKL,Over 3.5 Assists,-102,Hit in 4 of his last 4 away games,100%
T.J. McConnell,OKL,Over 12.5 PTS+AST+REB,-118,Hit in 5 of his last 5 away games,100%
T.J. McConnell,OKL,Over 6.5 Points,-122,Hit in 4 of his last 4 games,100%
T.J. McConnell,OKL,Over 6.5 Points,-122,Hit in 10 of his last 10 games vs OKL,100%
T.J. McConnell,OKL,Over 6.5 Points,-122,Hit in 5 of his last 5 away games,100%
Obi Toppin,OKL,Over 6.5 REB+AST,-138,Hit in 4 of his last 4 games,100%
Obi Toppin,OKL,Over 6.5 REB+AST,-138,Hit in 5 of his last 5 games vs OKL,100%
Isaiah Hartenstein,IND,Over 7.5 PTS+AST,-118,Hit in 14 of his last 15 home games,93%
Isaiah Hartenstein,IND,Over 12.5 PTS+REB,-128,Hit in 14 of his last 15 home games,93%
Isaiah Hartenstein,IND,Over 5.5 Points,-114,Hit in 12 of his last 13 home games,92%
Isaiah Hartenstein,IND,Over 14.5 PTS+AST+REB,-130,Hit in 11 of his last 12 home games,92%
Aaron Nesmith,OKL,Over 15.5 PTS+REB,-128,Hit in 9 of his last 10 away games,90%
Aaron Nesmith,OKL,Under 1.5 Assists,-270,Hit in 9 of his last 10 games,90%
Aaron Nesmith,OKL,Over 16.5 PTS+AST+REB,-130,Hit in 9 of his last 10 away games,90%
T.J. McConnell,OKL,Over 10.5 PTS+AST,-112,Hit in 9 of his last 10 games vs OKL,90%
Andrew Nembhard,OKL,Over 13.5 PTS+REB,-120,Hit in 8 of his last 9 away games,89%
Andrew Nembhard,OKL,Over 10.5 Points,-104,Hit in 8 of his last 9 away games,89%
Tyrese Haliburton,OKL,Over 1.5 Steals,148,Hit in 8 of his last 9 games,89%
Myles Turner,OKL,Under 4.5 Rebounds,104,Hit in 8 of his last 9 games,89%
Aaron Wiggins,IND,Under 7.5 PTS+REB,-118,Hit in 7 of his last 8 games,88%
Aaron Wiggins,IND,Under 5.5 Points,-130,Hit in 7 of his last 8 games,88%
Alex Caruso,IND,Under 6.5 REB+AST,100,Hit in 13 of his last 15 games,87%
Isaiah Hartenstein,IND,Under 9.5 REB+AST,-144,Hit in 6 of his last 7 games,86%
Aaron Wiggins,IND,Under 2.5 Rebounds,-210,Hit in 6 of his last 7 games,86%
Aaron Wiggins,IND,Under 2.5 Rebounds,-210,Hit in 6 of his last 7 games vs IND,86%
Aaron Wiggins,IND,Under 0.5 3PTM,-106,Hit in 6 of his last 7 games vs IND,86%
Tyrese Haliburton,OKL,Under 25.5 PTS+AST,-125,Hit in 6 of his last 7 games vs OKL,86%
Tyrese Haliburton,OKL,Under 30.5 PTS+AST+REB,-120,Hit in 6 of his last 7 games vs OKL,86%
Myles Turner,OKL,Under 15.5 PTS+AST,-112,Hit in 6 of his last 7 games,86%
Ben Sheppard,OKL,Over 0.5 3PTM,-105,Hit in 6 of his last 7 games vs OKL,86%
Bennedict Mathurin,OKL,Over 0.5 3PTM,-136,Hit in 6 of his last 7 games vs OKL,86%
Aaron Nesmith,OKL,Under 1.5 Assists,-270,Hit in 6 of his last 7 games vs OKL,86%
T.J. McConnell,OKL,Over 1.5 Rebounds,-200,Hit in 6 of his last 7 away games,86%
Luguentz Dort,IND,Over 1.5 3PTM,-158,Hit in 17 of his last 20 home games,85%
Isaiah Hartenstein,IND,Over 6.5 Rebounds,-154,Hit in 10 of his last 12 home games,83%
Alex Caruso,IND,Over 1.5 Steals,-166,Hit in 5 of his last 6 games,83%
Cason Wallace,IND,Over 6.5 PTS+AST,-138,Hit in 5 of his last 6 home games,83%
Aaron Wiggins,IND,Under 7.5 PTS+REB,-118,Hit in 5 of his last 6 games vs IND,83%
Aaron Wiggins,IND,Under 5.5 Points,-130,Hit in 5 of his last 6 games vs IND,83%
Chet Holmgren,IND,Under 15.5 Points,-125,Hit in 5 of his last 6 games vs IND,83%
Chet Holmgren,IND,Under 1.5 Assists,-158,Hit in 5 of his last 6 games,83%
