Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Isaiah Joe,IND,Under 0.5 Assists,-110,Hit in 4 of his last 4 games,100%,True,0.0
Isaiah Joe,IND,Over 0.5 3PTM,-160,Hit in 5 of his last 5 games vs IND,100%,False,0.0
Isaiah Joe,IND,Over 3.5 Points,-118,Hit in 7 of his last 7 games vs IND,100%,False,2.0
Luguentz Dort,IND,Over 14.5 PTS+REB,100,Hit in 7 of his last 7 games vs IND,100%,False,7.0
Luguentz Dort,IND,Over 9.5 Points,-130,Hit in 7 of his last 7 games vs IND,100%,False,5.0
Luguentz Dort,IND,Over 1.5 Steals,140,Hit in 5 of his last 5 home games,100%,False,1.0
Luguentz Dort,IND,Under 5.5 REB+AST,-155,Hit in 4 of his last 4 games,100%,True,3.0
Luguentz Dort,IND,Over 11.5 PTS+AST,-118,Hit in 7 of his last 7 games vs IND,100%,False,6.0
Luguentz Dort,IND,Under 1.5 Assists,-210,Hit in 4 of his last 4 games,100%,True,1.0
Luguentz Dort,IND,Under 1.5 Assists,-210,Hit in 4 of his last 4 games vs IND,100%,True,1.0
Luguentz Dort,IND,Over 15.5 PTS+AST+REB,-120,Hit in 7 of his last 7 games vs IND,100%,False,6.0
Jalen Williams,IND,Under 26.5 PTS+AST,-110,Hit in 5 of his last 5 games vs IND,100%,True,26.0
Jalen Williams,IND,Under 27.5 PTS+REB,-125,Hit in 5 of his last 5 games vs IND,100%,True,26.0
Jalen Williams,IND,Under 32.5 PTS+AST+REB,-114,Hit in 5 of his last 5 games vs IND,100%,True,26.0
Jalen Williams,IND,Under 21.5 Points,-122,Hit in 5 of his last 5 games vs IND,100%,True,21.0
Jalen Williams,IND,Under 0.5 Blocks,-155,Hit in 4 of his last 4 games vs IND,100%,True,0.0
Alex Caruso,IND,Over 5.5 REB+AST,-152,Hit in 6 of his last 6 games vs IND,100%,False,4.0
Alex Caruso,IND,Over 3.5 Rebounds,100,Hit in 6 of his last 6 games vs IND,100%,False,3.0
Cason Wallace,IND,Under 5.5 REB+AST,-114,Hit in 5 of his last 5 games vs IND,100%,True,4.0
Cason Wallace,IND,Under 10.5 PTS+REB,-104,Hit in 4 of his last 4 games,100%,True,7.0
Cason Wallace,IND,Under 13.5 PTS+AST+REB,-125,Hit in 4 of his last 4 games,100%,True,5.0
Cason Wallace,IND,Under 3.5 Rebounds,-162,Hit in 7 of his last 7 games,100%,True,3.0
Cason Wallace,IND,Under 3.5 Rebounds,-162,Hit in 5 of his last 5 games vs IND,100%,True,3.0
Cason Wallace,IND,Under 1.5 3PTM,-220,Hit in 4 of his last 4 games,100%,True,0.0
Cason Wallace,IND,Under 7.5 Points,-114,Hit in 4 of his last 4 games,100%,True,4.0
Cason Wallace,IND,Over 0.5 Blocks,140,Hit in 5 of his last 5 games vs IND,100%,True,1.0
Aaron Wiggins,IND,Under 0.5 3PTM,-105,Hit in 4 of his last 4 games vs IND,100%,False,5.0
Shai Gilgeous-Alexander,IND,Over 39.5 PTS+REB,-120,Hit in 5 of his last 5 games vs IND,100%,True,41.0
Shai Gilgeous-Alexander,IND,Over 1.5 3PTM,-178,Hit in 4 of his last 4 games,100%,False,1.0
Shai Gilgeous-Alexander,IND,Over 1.5 Steals,-132,Hit in 6 of his last 6 home games,100%,True,4.0
Chet Holmgren,IND,Under 9.5 REB+AST,-104,Hit in 5 of his last 5 games,100%,True,7.0
Chet Holmgren,IND,Under 8.5 Rebounds,-138,Hit in 6 of his last 6 games,100%,True,6.0
Andrew Nembhard,OKL,Under 1.5 Steals,-245,Hit in 6 of his last 6 games vs OKL,100%,False,3.0
Tyrese Haliburton,OKL,Under 24.5 PTS+AST,-104,Hit in 4 of his last 4 games vs OKL,100%,False,29.0
Ben Sheppard,OKL,Over 2.5 Points,-150,Hit in 5 of his last 5 games vs OKL,100%,True,5.0
Ben Sheppard,OKL,Over 1.5 Rebounds,-140,Hit in 5 of his last 5 games,100%,False,1.0
Ben Sheppard,OKL,Over 0.5 3PTM,-140,Hit in 4 of his last 4 games vs OKL,100%,True,1.0
Pascal Siakam,OKL,Over 2.5 Assists,-180,Hit in 8 of his last 8 away games,100%,True,4.0
Pascal Siakam,OKL,Under 0.5 Steals,130,Hit in 4 of his last 4 games vs OKL,100%,True,0.0
T.J. McConnell,OKL,Over 10.5 PTS+AST,-108,Hit in 7 of his last 7 games vs OKL,100%,True,19.0
T.J. McConnell,OKL,Over 10.5 PTS+AST,-108,Hit in 4 of his last 4 away games,100%,True,19.0
T.J. McConnell,OKL,Over 8.5 PTS+REB,-130,Hit in 7 of his last 7 games vs OKL,100%,True,16.0
T.J. McConnell,OKL,Over 8.5 PTS+REB,-130,Hit in 4 of his last 4 away games,100%,True,16.0
T.J. McConnell,OKL,Over 12.5 PTS+AST+REB,-114,Hit in 4 of his last 4 away games,100%,True,19.0
T.J. McConnell,OKL,Over 6.5 Points,-118,Hit in 7 of his last 7 games vs OKL,100%,True,13.0
T.J. McConnell,OKL,Over 6.5 Points,-118,Hit in 4 of his last 4 away games,100%,True,13.0
Bennedict Mathurin,OKL,Over 2.5 Rebounds,-110,Hit in 4 of his last 4 games vs OKL,100%,False,2.0
Aaron Nesmith,OKL,Over 0.5 Blocks,100,Hit in 4 of his last 4 away games,100%,False,0.0
Bennedict Mathurin,OKL,Under 0.5 3PTM,-125,Hit in 8 of his last 9 games,89%,False,1.0
Aaron Nesmith,OKL,Over 16.5 PTS+REB,-125,Hit in 8 of his last 9 away games,89%,True,26.0
Aaron Nesmith,OKL,Over 17.5 PTS+AST+REB,-118,Hit in 8 of his last 9 away games,89%,True,22.0
Isaiah Hartenstein,IND,Over 7.5 Points,-102,Hit in 7 of his last 8 home games,88%,False,3.0
Alex Caruso,IND,Under 12.5 PTS+REB,-114,Hit in 7 of his last 8 games,88%,False,31.0
Alex Caruso,IND,Under 15.5 PTS+AST+REB,-125,Hit in 7 of his last 8 games,88%,False,29.0
Andrew Nembhard,OKL,Over 11.5 Points,-125,Hit in 7 of his last 8 away games,88%,True,13.0
Tyrese Haliburton,OKL,Over 21.5 PTS+REB,-120,Hit in 7 of his last 8 games,88%,True,26.0
Tyrese Haliburton,OKL,Over 21.5 PTS+REB,-120,Hit in 7 of his last 8 away games,88%,True,26.0
Myles Turner,OKL,Under 7.5 REB+AST,-138,Hit in 7 of his last 8 games,88%,False,8.0
Myles Turner,OKL,Over 1.5 Blocks,-158,Hit in 7 of his last 8 away games,88%,False,0.0
Isaiah Joe,IND,Under 1.5 Rebounds,-190,Hit in 13 of his last 15 games,87%,True,1.0
Luguentz Dort,IND,Over 1.5 Steals,140,Hit in 6 of his last 7 games,86%,False,1.0
Jalen Williams,IND,Under 0.5 Blocks,-155,Hit in 6 of his last 7 games,86%,True,0.0
