Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Miles McBride,DET,Over 1.5 Assists,-165,Hit in 6 of his last 6 games vs DET,100%,False,0.0
Mikal Bridges,DET,Under 3.5 Rebounds,-188,Hit in 4 of his last 4 games,100%,False,5.0
Mikal Bridges,DET,Under 3.5 Rebounds,-188,Hit in 4 of his last 4 games vs DET,100%,False,5.0
Mikal Bridges,DET,Under 1.5 3PTM,-122,Hit in 4 of his last 4 games,100%,False,3.0
Mikal Bridges,DET,Over 0.5 Blocks,-145,Hit in 5 of his last 5 games vs DET,100%,False,0.0
Miles McBride,DET,Over 0.5 3PTM,-210,Hit in 12 of his last 13 games,92%,True,2.0
Jalen Brunson,DET,Under 2.5 Rebounds,134,Hit in 5 of his last 5 games,100%,False,3.0
OG Anunoby,DET,Over 6.5 REB+AST,-145,Hit in 6 of his last 6 games,100%,True,7.0
OG Anunoby,DET,Over 6.5 REB+AST,-145,Hit in 4 of his last 4 home games,100%,True,7.0
Mitchell Robinson,DET,Over 9.5 PTS+REB,-114,Hit in 4 of his last 4 games vs DET,100%,False,7.0
Mitchell Robinson,DET,Over 5.5 Rebounds,-106,Hit in 4 of his last 4 games vs DET,100%,True,7.0
Miles McBride,DET,Over 1.5 Assists,-165,Hit in 15 of his last 17 games,88%,False,0.0
Mitchell Robinson,DET,Over 10.5 PTS+AST+REB,-120,Hit in 4 of his last 4 games vs DET,100%,False,1.0
Karl-Anthony Towns,DET,Over 14.5 REB+AST,-138,Hit in 4 of his last 4 games vs DET,100%,False,6.0
Karl-Anthony Towns,DET,Over 26.5 PTS+AST,-106,Hit in 5 of his last 5 games vs DET,100%,False,10.0
Karl-Anthony Towns,DET,Over 38.5 PTS+AST+REB,-108,Hit in 4 of his last 4 games vs DET,100%,False,10.0
Karl-Anthony Towns,DET,Under 1.5 3PTM,-144,Hit in 4 of his last 4 games,100%,True,0.0
Karl-Anthony Towns,DET,Over 0.5 Double Double,-330,Hit in 12 of his last 12 games,100%,False,0.0
Karl-Anthony Towns,DET,Over 0.5 Double Double,-330,Hit in 4 of his last 4 games vs DET,100%,False,0.0
Karl-Anthony Towns,DET,Over 0.5 Blocks,-190,Hit in 4 of his last 4 home games,100%,True,1.0
