Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage
Mikal Bridges,LAL,Under 4.5 Assists,-148,Hit in 4 of his last 4 games,100%
JaMychal Green,LAL,Over 11.5 PTS+AST+REB,-121,Hit in 4 of his last 4 games vs LAL,100%
JaMychal Green,LAL,Over 8.5 PTS+AST,-125,Hit in 4 of his last 4 games vs LAL,100%
JaMychal Green,LAL,Over 7.5 Points,-115,Hit in 4 of his last 4 games vs LAL,100%
JaMychal Green,LAL,Under 4.5 REB+AST,-160,Hit in 4 of his last 4 games,100%
JaMychal Green,LAL,Under 4.5 REB+AST,-160,Hit in 4 of his last 4 games vs LAL,100%
JaMychal Green,LAL,Over 9.5 PTS+REB,-135,Hit in 4 of his last 4 games vs LAL,100%
JaMychal Green,LAL,Under 1.5 Assists,-160,Hit in 4 of his last 4 games,100%
JaMychal Green,LAL,Under 1.5 Assists,-160,Hit in 4 of his last 4 games vs LAL,100%
JaMychal Green,LAL,Over 0.5 Turnovers,-165,Hit in 4 of his last 4 games,100%
JaMychal Green,LAL,Over 0.5 Steals,-250,Hit in 4 of his last 4 away games,100%
LaMelo Ball,LAL,Under 0.5 Blocks,-375,Hit in 5 of his last 5 games,100%
LeBron James,CHA,Under 0.5 Blocks,-165,Hit in 9 of his last 10 games,90%
LeBron James,CHA,Under 1.5 Steals,-250,Hit in 9 of his last 10 games,90%
Austin Reaves,CHA,Over 10.5 REB+AST,-118,Hit in 9 of his last 10 games,90%
Austin Reaves,CHA,Over 4.5 Rebounds,-122,Hit in 9 of his last 10 games,90%
LeBron James,CHA,Over 7.5 Assists,-128,Hit in 17 of his last 19 games,89%
LeBron James,CHA,Over 7.5 Assists,-128,Hit in 8 of his last 9 home games,89%
Rui Hachimura,CHA,Over 0.5 Steals,-185,Hit in 7 of his last 8 home games,88%
LeBron James,CHA,Over 31.5 PTS+AST,-120,Hit in 6 of his last 7 games,86%
LeBron James,CHA,Over 23.5 Points,-115,Hit in 6 of his last 7 games,86%
Rui Hachimura,CHA,Over 17.5 PTS+AST,-106,Hit in 6 of his last 7 games,86%
Rui Hachimura,CHA,Over 21.5 PTS+AST+REB,-121,Hit in 6 of his last 7 games,86%
Rui Hachimura,CHA,Over 20.5 PTS+REB,-120,Hit in 6 of his last 7 games,86%
Rui Hachimura,CHA,Over 4.5 Rebounds,-130,Hit in 6 of his last 7 home games,86%
Rui Hachimura,CHA,Over 1.5 3PTM,-148,Hit in 6 of his last 7 games,86%
Rui Hachimura,CHA,Over 15.5 Points,-125,Hit in 6 of his last 7 games,86%
Nolan Smith,LAL,Under 6.5 REB+AST,-142,Hit in 6 of his last 7 games,86%
JaMychal Green,LAL,Over 0.5 Turnovers,-165,Hit in 12 of his last 14 away games,86%
Austin Reaves,CHA,Over 24.5 PTS+REB,-113,Hit in 5 of his last 6 games,83%
Austin Reaves,CHA,Over 30.5 PTS+AST+REB,-118,Hit in 5 of his last 6 games,83%
Austin Reaves,CHA,Over 19.5 Points,-118,Hit in 5 of his last 6 games,83%
Mikal Bridges,LAL,Under 2.5 3PTM,-162,Hit in 10 of his last 12 games,83%
Mikal Bridges,LAL,Over 0.5 Steals,-150,Hit in 5 of his last 6 away games,83%
Luka Dončić,CHA,Over 2.5 3PTM,-200,Hit in 9 of his last 11 home games,82%
Rui Hachimura,CHA,Over 0.5 Turnovers,-200,Hit in 13 of his last 16 home games,81%
LeBron James,CHA,Over 31.5 PTS+AST,-120,Hit in 4 of his last 5 home games,80%
LeBron James,CHA,Over 30.5 PTS+REB,-125,Hit in 4 of his last 5 games,80%
LeBron James,CHA,Under 15.5 REB+AST,-128,Hit in 4 of his last 5 games vs CHA,80%
LeBron James,CHA,Over 39.5 PTS+AST+REB,-104,Hit in 4 of his last 5 home games,80%
LeBron James,CHA,Under 7.5 Rebounds,-142,Hit in 4 of his last 5 games vs CHA,80%
LeBron James,CHA,Over 2.5 Turnovers,-145,Hit in 4 of his last 5 games vs CHA,80%
LeBron James,CHA,Over 2.5 Turnovers,-145,Hit in 4 of his last 5 home games,80%
LeBron James,CHA,Under 0.5 Blocks,-165,Hit in 4 of his last 5 games vs CHA,80%
LeBron James,CHA,Under 1.5 STL+BLK,-115,Hit in 8 of his last 10 games,80%
LeBron James,CHA,Under 1.5 STL+BLK,-115,Hit in 4 of his last 5 games vs CHA,80%
Jarvis Hayes,CHA,Over 9.5 PTS+AST,-133,Hit in 4 of his last 5 games,80%
Rui Hachimura,CHA,Over 5.5 REB+AST,-125,Hit in 4 of his last 5 games,80%
Rui Hachimura,CHA,Under 1.5 STL+BLK,-185,Hit in 4 of his last 5 games,80%
Austin Reaves,CHA,Under 0.5 Blocks,-235,Hit in 4 of his last 5 games vs CHA,80%
Austin Reaves,CHA,Under 1.5 Steals,-190,Hit in 4 of his last 5 games vs CHA,80%
Mikal Bridges,LAL,Under 27.5 PTS+AST,-108,Hit in 4 of his last 5 games,80%
Mikal Bridges,LAL,Under 35.5 PTS+AST+REB,-113,Hit in 4 of his last 5 games,80%
Mikal Bridges,LAL,Over 11.5 REB+AST,-132,Hit in 8 of his last 10 games,80%
Mikal Bridges,LAL,Over 2.5 Turnovers,-115,Hit in 4 of his last 5 away games,80%
JaMychal Green,LAL,Over 8.5 PTS+AST,-125,Hit in 8 of his last 10 games,80%
LaMelo Ball,LAL,Over 34.5 PTS+AST+REB,-125,Hit in 8 of his last 10 games,80%
LaMelo Ball,LAL,Over 34.5 PTS+AST+REB,-125,Hit in 4 of his last 5 away games,80%
LaMelo Ball,LAL,Over 2.5 Turnovers,-160,Hit in 12 of his last 15 away games,80%
LaMelo Ball,LAL,Over 0.5 Steals,-235,Hit in 16 of his last 20 away games,80%
LaMelo Ball,LAL,Under 1.5 STL+BLK,-165,Hit in 4 of his last 5 games,80%
LaMelo Ball,LAL,Over 10.5 REB+AST,-130,Hit in 15 of his last 19 games,79%
Luka Dončić,CHA,Over 23.5 Points,-143,Hit in 14 of his last 18 home games,78%
JaMychal Green,LAL,Over 11.5 PTS+AST+REB,-121,Hit in 7 of his last 9 games,78%
LaMelo Ball,LAL,Over 23.5 Points,-120,Hit in 7 of his last 9 away games,78%
Luka Dončić,CHA,Over 2.5 3PTM,-200,Hit in 10 of his last 13 games,77%
JaMychal Green,LAL,Over 0.5 Steals,-250,Hit in 13 of his last 17 games,76%
Luka Dončić,CHA,Over 23.5 Points,-143,Hit in 3 of his last 4 games vs CHA,75%
Luka Dončić,CHA,Under 1.5 STL+BLK,-119,Hit in 3 of his last 4 games,75%
Luka Dončić,CHA,Under 1.5 STL+BLK,-119,Hit in 3 of his last 4 games vs CHA,75%
LeBron James,CHA,Over 0.5 Double Double,105,Hit in 3 of his last 4 home games,75%
Jarvis Hayes,CHA,Under 13.5 PTS+REB,-106,Hit in 15 of his last 20 games,75%
Jarvis Hayes,CHA,Under 5.5 Rebounds,-130,Hit in 3 of his last 4 games,75%
Jarvis Hayes,CHA,Over 8.5 Points,-102,Hit in 3 of his last 4 games,75%
Jarvis Hayes,CHA,Under 6.5 REB+AST,105,Hit in 15 of his last 20 games,75%
Jarvis Hayes,CHA,Under 0.5 Turnovers,115,Hit in 3 of his last 4 games vs CHA,75%
Jarvis Hayes,CHA,Under 1.5 Blocks,-190,Hit in 3 of his last 4 games,75%
Jarvis Hayes,CHA,Under 1.5 Blocks,-190,Hit in 3 of his last 4 games vs CHA,75%
Jarvis Hayes,CHA,Under 2.5 STL+BLK,-190,Hit in 3 of his last 4 games,75%
Jarvis Hayes,CHA,Under 2.5 STL+BLK,-190,Hit in 3 of his last 4 games vs CHA,75%
Rui Hachimura,CHA,Over 1.5 3PTM,-148,Hit in 3 of his last 4 home games,75%
Rui Hachimura,CHA,Over 0.5 Turnovers,-200,Hit in 15 of his last 20 games,75%
Austin Reaves,CHA,Over 30.5 PTS+AST+REB,-118,Hit in 9 of his last 12 home games,75%
Austin Reaves,CHA,Over 10.5 REB+AST,-118,Hit in 3 of his last 4 games vs CHA,75%
Austin Reaves,CHA,Over 5.5 Assists,-146,Hit in 9 of his last 12 games,75%
Austin Reaves,CHA,Over 5.5 Assists,-146,Hit in 3 of his last 4 games vs CHA,75%
Austin Reaves,CHA,Over 5.5 Assists,-146,Hit in 9 of his last 12 home games,75%
Austin Reaves,CHA,Over 2.5 3PTM,-122,Hit in 3 of his last 4 home games,75%
Austin Reaves,CHA,Over 1.5 Turnovers,-190,Hit in 6 of his last 8 games,75%
Austin Reaves,CHA,Under 0.5 Blocks,-235,Hit in 15 of his last 20 games,75%
Austin Reaves,CHA,Over 1.5 STL+BLK,-130,Hit in 3 of his last 4 games,75%
Mikal Bridges,LAL,Over 0.5 Steals,-150,Hit in 3 of his last 4 games,75%
Mikal Bridges,LAL,Under 1.5 STL+BLK,-155,Hit in 6 of his last 8 games,75%
Nolan Smith,LAL,Under 3.5 Assists,-141,Hit in 6 of his last 8 games,75%
Nolan Smith,LAL,Under 2.5 Rebounds,-132,Hit in 3 of his last 4 games,75%
Nolan Smith,LAL,Under 2.5 3PTM,-161,Hit in 9 of his last 12 games,75%
JaMychal Green,LAL,Over 8.5 PTS+AST,-125,Hit in 3 of his last 4 away games,75%
JaMychal Green,LAL,Over 7.5 Points,-115,Hit in 3 of his last 4 away games,75%
JaMychal Green,LAL,Over 1.5 3PTM,135,Hit in 3 of his last 4 games vs LAL,75%
JaMychal Green,LAL,Over 1.5 3PTM,135,Hit in 3 of his last 4 away games,75%
JaMychal Green,LAL,Under 1.5 STL+BLK,-185,Hit in 3 of his last 4 games vs LAL,75%
LaMelo Ball,LAL,Over 0.5 Steals,-235,Hit in 3 of his last 4 games,75%
Luka Dončić,CHA,Over 13.5 REB+AST,-129,Hit in 14 of his last 19 games,74%
Luka Dončić,CHA,Over 6.5 Rebounds,-149,Hit in 14 of his last 19 games,74%
Austin Reaves,CHA,Over 1.5 Turnovers,-190,Hit in 14 of his last 19 home games,74%
LaMelo Ball,LAL,Over 30.5 PTS+AST,-110,Hit in 14 of his last 19 games,74%
LaMelo Ball,LAL,Over 6.5 Assists,-110,Hit in 14 of his last 19 games,74%
Rui Hachimura,CHA,Over 0.5 Assists,-235,Hit in 11 of his last 15 games,73%
Luka Dončić,CHA,Over 31.5 PTS+REB,-117,Hit in 13 of his last 18 home games,72%
Rui Hachimura,CHA,Over 0.5 Assists,-235,Hit in 13 of his last 18 home games,72%
Austin Reaves,CHA,Over 2.5 3PTM,-122,Hit in 5 of his last 7 games,71%
Austin Reaves,CHA,Over 1.5 STL+BLK,-130,Hit in 5 of his last 7 home games,71%
Luka Dončić,CHA,Over 38.5 PTS+AST+REB,-113,Hit in 14 of his last 20 home games,70%
Luka Dončić,CHA,Over 23.5 Points,-143,Hit in 14 of his last 20 games,70%
Jarvis Hayes,CHA,Under 15.5 PTS+AST+REB,-117,Hit in 14 of his last 20 games,70%
Jarvis Hayes,CHA,Under 1.5 Assists,-185,Hit in 14 of his last 20 games,70%
Mikal Bridges,LAL,Over 31.5 PTS+REB,-104,Hit in 7 of his last 10 games,70%
Mikal Bridges,LAL,Over 7.5 Rebounds,-113,Hit in 7 of his last 10 games,70%
JaMychal Green,LAL,Over 7.5 Points,-115,Hit in 7 of his last 10 games,70%
LaMelo Ball,LAL,Over 10.5 REB+AST,-130,Hit in 14 of his last 20 away games,70%
Rui Hachimura,CHA,Over 1.5 3PTM,-148,CHA rank 26th in 3PTM versus PF,26th
Mikal Bridges,LAL,Over 0.5 Blocks,-110,LAL rank 26th in BLK versus SF,26th
JaMychal Green,LAL,Over 1.5 3PTM,135,LAL rank 26th in 3PTM versus SG,26th
LaMelo Ball,LAL,Under 4.5 Rebounds,-140,LAL rank 5th in REB versus PG,5th
LaMelo Ball,LAL,Under 0.5 Blocks,-375,LAL rank 3rd in BLK versus PG,3rd
