Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage
Franz Wagner,ATL,Under 25.5 Points,-122,Hit in 6 of his last 7 games,86%
Thaddeus Young,ORL,Over 10.5 Assists,110,Hit in 6 of his last 7 away games,86%
Danny Green,MEM,Under 5.5 Assists,-144,Hit in 6 of his last 7 games,86%
Danny Green,MEM,Under 24.5 PTS+AST+REB,-128,Hit in 6 of his last 7 games,86%
Seth Curry,MEM,Under 28.5 Points,-106,Hit in 6 of his last 7 games vs MEM,86%
Moses Moody,MEM,Under 3.5 Rebounds,-174,Hit in 6 of his last 7 games,86%
Zach Edey,GSW,Over 7.5 Points,-132,Hit in 6 of his last 7 away games,86%
Desmond Bane,GSW,Under 11.5 REB+AST,-136,Hit in 11 of his last 13 games,85%
Franz Wagner,ATL,Under 6.5 Rebounds,-130,Hit in 5 of his last 6 games,83%
Franz Wagner,ATL,Under 2.5 3PTM,-188,Hit in 5 of his last 6 games vs ATL,83%
Kentavious Caldwell-Pope,ATL,Over 2.5 Rebounds,-146,Hit in 5 of his last 6 home games,83%
Caris LeVert,ORL,Over 3.5 Rebounds,-148,Hit in 5 of his last 6 games,83%
Caris LeVert,ORL,Over 12.5 Points,-110,Hit in 5 of his last 6 games,83%
Zaccharie Risacher,ORL,Over 1.5 3PTM,-130,Hit in 5 of his last 6 games,83%
Thaddeus Young,ORL,Under 13.5 REB+AST,-125,Hit in 5 of his last 6 games vs ORL,83%
Thaddeus Young,ORL,Under 30.5 PTS+REB,-118,Hit in 5 of his last 6 games,83%
Brandin Podziemski,MEM,Under 23.5 PTS+REB,-114,Hit in 5 of his last 6 games vs MEM,83%
Brandin Podziemski,MEM,Under 16.5 Points,-120,Hit in 5 of his last 6 games vs MEM,83%
Danny Green,MEM,Under 12.5 REB+AST,102,Hit in 5 of his last 6 games,83%
Danny Green,MEM,Under 18.5 PTS+REB,-110,Hit in 5 of his last 6 games,83%
Danny Green,MEM,Under 7.5 Rebounds,-122,Hit in 5 of his last 6 games,83%
Moses Moody,MEM,Under 12.5 PTS+REB,-112,Hit in 5 of his last 6 games,83%
Moses Moody,MEM,Under 3.5 Rebounds,-174,Hit in 5 of his last 6 games vs MEM,83%
Zach Edey,GSW,Over 18.5 PTS+REB,-114,Hit in 5 of his last 6 games,83%
Zach Edey,GSW,Over 10.5 Rebounds,-114,Hit in 5 of his last 6 games,83%
Ja Morant,GSW,Under 11.5 REB+AST,-140,Hit in 5 of his last 6 games,83%
Ja Morant,GSW,Over 31.5 PTS+REB,-118,Hit in 5 of his last 6 games,83%
Ja Morant,GSW,Under 6.5 Assists,-114,Hit in 5 of his last 6 games,83%
Franz Wagner,ATL,Under 2.5 3PTM,-188,Hit in 14 of his last 17 games,82%
Thaddeus Young,ORL,Over 10.5 Assists,110,Hit in 9 of his last 11 games,82%
Danny Green,MEM,Under 1.5 3PTM,-186,Hit in 9 of his last 11 games vs MEM,82%
Seth Curry,MEM,Under 5.5 3PTM,-144,Hit in 13 of his last 16 games,81%
Paolo Banchero,ATL,Over 34.5 PTS+AST,-118,Hit in 4 of his last 5 games vs ATL,80%
Paolo Banchero,ATL,Over 29.5 Points,-106,Hit in 4 of his last 5 games vs ATL,80%
Dyson Daniels,ORL,Over 10.5 REB+AST,-125,Hit in 12 of his last 15 games,80%
Dyson Daniels,ORL,Under 18.5 PTS+AST,-122,Hit in 4 of his last 5 games vs ORL,80%
Dyson Daniels,ORL,Under 20.5 PTS+REB,-106,Hit in 4 of his last 5 games,80%
Dyson Daniels,ORL,Under 20.5 PTS+REB,-106,Hit in 4 of his last 5 games vs ORL,80%
Dyson Daniels,ORL,Over 25.5 PTS+AST+REB,-104,Hit in 4 of his last 5 away games,80%
Dyson Daniels,ORL,Under 6.5 Rebounds,-114,Hit in 4 of his last 5 games vs ORL,80%
Caris LeVert,ORL,Over 16.5 PTS+REB,-112,Hit in 4 of his last 5 games vs ORL,80%
Caris LeVert,ORL,Over 3.5 Rebounds,-148,Hit in 4 of his last 5 games vs ORL,80%
Mouhamadou Gueye,ORL,Over 10.5 PTS+REB,-104,Hit in 4 of his last 5 games,80%
Mouhamadou Gueye,ORL,Over 5.5 Points,-104,Hit in 4 of his last 5 away games,80%
Zaccharie Risacher,ORL,Under 3.5 Rebounds,-122,Hit in 4 of his last 5 games,80%
Thaddeus Young,ORL,Under 3.5 Rebounds,-162,Hit in 4 of his last 5 games,80%
Thaddeus Young,ORL,Under 3.5 3PTM,-182,Hit in 4 of his last 5 games vs ORL,80%
Brandin Podziemski,MEM,Under 4.5 Assists,-160,Hit in 4 of his last 5 games,80%
Seth Curry,MEM,Under 35.5 PTS+AST,-125,Hit in 4 of his last 5 games,80%
Moses Moody,MEM,Under 1.5 3PTM,-114,Hit in 4 of his last 5 games,80%
Desmond Bane,GSW,Under 24.5 PTS+AST,-114,Hit in 4 of his last 5 games vs GSW,80%
Desmond Bane,GSW,Over 25.5 PTS+REB,-108,Hit in 4 of his last 5 games,80%
Desmond Bane,GSW,Over 30.5 PTS+AST+REB,-118,Hit in 4 of his last 5 games,80%
Desmond Bane,GSW,Over 5.5 Rebounds,-154,Hit in 4 of his last 5 games,80%
Desmond Bane,GSW,Under 19.5 Points,-125,Hit in 4 of his last 5 games vs GSW,80%
Ja Morant,GSW,Over 31.5 PTS+REB,-118,Hit in 4 of his last 5 away games,80%
Ja Morant,GSW,Over 2.5 3PTM,116,Hit in 4 of his last 5 games,80%
Ja Morant,GSW,Over 26.5 Points,-130,Hit in 4 of his last 5 games,80%
Ja Morant,GSW,Over 26.5 Points,-130,Hit in 4 of his last 5 away games,80%
Franz Wagner,ATL,Under 30.5 PTS+AST,-112,Hit in 15 of his last 19 games,79%
Franz Wagner,ATL,Under 31.5 PTS+REB,-106,Hit in 7 of his last 9 games vs ATL,78%
Paolo Banchero,ATL,Over 8.5 Rebounds,-118,Hit in 3 of his last 4 games,75%
Paolo Banchero,ATL,Over 0.5 Double Double,110,Hit in 3 of his last 4 games,75%
Franz Wagner,ATL,Over 11.5 REB+AST,-128,Hit in 3 of his last 4 games vs ATL,75%
Kentavious Caldwell-Pope,ATL,Under 12.5 PTS+REB,-122,Hit in 6 of his last 8 games vs ATL,75%
Kentavious Caldwell-Pope,ATL,Under 1.5 3PTM,-108,Hit in 3 of his last 4 games,75%
Kentavious Caldwell-Pope,ATL,Under 1.5 3PTM,-108,Hit in 6 of his last 8 games vs ATL,75%
Kentavious Caldwell-Pope,ATL,Under 9.5 Points,-122,Hit in 6 of his last 8 games vs ATL,75%
Dyson Daniels,ORL,Over 3.5 Assists,-172,Hit in 3 of his last 4 games,75%
Dyson Daniels,ORL,Over 25.5 PTS+AST+REB,-104,Hit in 6 of his last 8 games,75%
Caris LeVert,ORL,Over 16.5 PTS+REB,-112,Hit in 3 of his last 4 away games,75%
Caris LeVert,ORL,Over 3.5 Rebounds,-148,Hit in 3 of his last 4 away games,75%
Caris LeVert,ORL,Over 1.5 3PTM,-106,Hit in 3 of his last 4 games,75%
Caris LeVert,ORL,Over 1.5 3PTM,-106,Hit in 3 of his last 4 games vs ORL,75%
Caris LeVert,ORL,Over 12.5 Points,-110,Hit in 3 of his last 4 away games,75%
Mouhamadou Gueye,ORL,Over 4.5 Rebounds,-138,Hit in 3 of his last 4 games,75%
Zaccharie Risacher,ORL,Under 15.5 PTS+REB,100,Hit in 3 of his last 4 games,75%
Zaccharie Risacher,ORL,Under 15.5 PTS+REB,100,Hit in 3 of his last 4 games vs ORL,75%
Zaccharie Risacher,ORL,Under 3.5 Rebounds,-122,Hit in 3 of his last 4 games vs ORL,75%
Zaccharie Risacher,ORL,Under 12.5 Points,-125,Hit in 6 of his last 8 games,75%
Onyeka Okongwu,ORL,Over 26.5 PTS+REB,-104,Hit in 3 of his last 4 games,75%
Onyeka Okongwu,ORL,Over 26.5 PTS+REB,-104,Hit in 3 of his last 4 away games,75%
Onyeka Okongwu,ORL,Over 0.5 Double Double,-160,Hit in 3 of his last 4 games,75%
Thaddeus Young,ORL,Over 37.5 PTS+AST,-114,Hit in 3 of his last 4 games,75%
Thaddeus Young,ORL,Under 30.5 PTS+REB,-118,Hit in 3 of his last 4 games vs ORL,75%
Thaddeus Young,ORL,Under 40.5 PTS+AST+REB,-110,Hit in 3 of his last 4 games vs ORL,75%
Thaddeus Young,ORL,Under 3.5 Rebounds,-162,Hit in 3 of his last 4 games vs ORL,75%
Thaddeus Young,ORL,Under 3.5 3PTM,-182,Hit in 15 of his last 20 games,75%
Brandin Podziemski,MEM,Under 11.5 REB+AST,-132,Hit in 3 of his last 4 games vs MEM,75%
Brandin Podziemski,MEM,Under 20.5 PTS+AST,-108,Hit in 3 of his last 4 games vs MEM,75%
Brandin Podziemski,MEM,Under 27.5 PTS+AST+REB,-106,Hit in 3 of his last 4 games vs MEM,75%
Brandin Podziemski,MEM,Under 6.5 Rebounds,110,Hit in 3 of his last 4 games vs MEM,75%
Danny Green,MEM,Under 16.5 PTS+AST,-114,Hit in 12 of his last 16 games,75%
Seth Curry,MEM,Over 10.5 REB+AST,-114,Hit in 6 of his last 8 games vs MEM,75%
Seth Curry,MEM,Over 33.5 PTS+REB,-114,Hit in 6 of his last 8 games,75%
Seth Curry,MEM,Over 33.5 PTS+REB,-114,Hit in 3 of his last 4 home games,75%
Seth Curry,MEM,Under 5.5 Assists,118,Hit in 3 of his last 4 games vs MEM,75%
Seth Curry,MEM,Over 39.5 PTS+AST+REB,-120,Hit in 6 of his last 8 games,75%
Seth Curry,MEM,Over 39.5 PTS+AST+REB,-120,Hit in 3 of his last 4 home games,75%
Seth Curry,MEM,Over 4.5 Rebounds,-106,Hit in 3 of his last 4 games,75%
Desmond Bane,GSW,Over 25.5 PTS+REB,-108,Hit in 3 of his last 4 away games,75%
Desmond Bane,GSW,Under 5.5 Assists,-160,Hit in 3 of his last 4 games,75%
Desmond Bane,GSW,Over 30.5 PTS+AST+REB,-118,Hit in 3 of his last 4 away games,75%
Desmond Bane,GSW,Over 5.5 Rebounds,-154,Hit in 3 of his last 4 away games,75%
Zach Edey,GSW,Over 7.5 Points,-132,Hit in 3 of his last 4 games vs GSW,75%
Ja Morant,GSW,Over 33.5 PTS+AST,-125,Hit in 3 of his last 4 games vs GSW,75%
Ja Morant,GSW,Over 31.5 PTS+REB,-118,Hit in 3 of his last 4 games vs GSW,75%
Ja Morant,GSW,Over 38.5 PTS+AST+REB,-114,Hit in 3 of his last 4 games vs GSW,75%
Ja Morant,GSW,Over 2.5 3PTM,116,Hit in 3 of his last 4 away games,75%
Ja Morant,GSW,Over 26.5 Points,-130,Hit in 3 of his last 4 games vs GSW,75%
Paolo Banchero,ATL,Over 29.5 Points,-106,ATL rank 27th in PTS against,27th
Dyson Daniels,ORL,Under 6.5 Rebounds,-114,ORL rank 3rd in REB against,3rd
Dyson Daniels,ORL,Under 14.5 Points,-132,ORL rank 1st in PTS against,1st
Zaccharie Risacher,ORL,Under 3.5 Rebounds,-122,ORL rank 3rd in REB against,3rd
Zaccharie Risacher,ORL,Under 12.5 Points,-125,ORL rank 1st in PTS versus SF,1st
Onyeka Okongwu,ORL,Under 11.5 Rebounds,-125,ORL rank 4th in REB versus C,4th
Onyeka Okongwu,ORL,Under 14.5 Points,-114,ORL rank 1st in PTS against,1st
Thaddeus Young,ORL,Under 3.5 Rebounds,-162,ORL rank 5th in REB versus PG,5th
Thaddeus Young,ORL,Under 3.5 3PTM,-182,ORL rank 4th in 3PTM versus PG,4th
Thaddeus Young,ORL,Under 27.5 Points,-125,ORL rank 1st in PTS against,1st
Brandin Podziemski,MEM,Under 6.5 Rebounds,110,MEM rank 4th in REB versus SG,4th
Moses Moody,MEM,Under 3.5 Rebounds,-174,MEM rank 4th in REB versus SG,4th
Jackie Butler,MEM,Over 21.5 Points,-130,MEM rank 30th in PTS versus SF,30th
Zach Edey,GSW,Over 10.5 Rebounds,-114,GSW rank 26th in REB versus C,26th
