Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Haywood Highsmith,WAS,Under 10.5 Points,-147,Hit in 7 of his last 7 games,100%,False,16.0
Haywood Highsmith,WAS,Under 10.5 Points,-147,Hit in 10 of his last 10 games vs WAS,100%,False,16.0
Julian Champagnie,MIA,Over 23.5 PTS+REB,-122,Hit in 4 of his last 4 games,100%,True,28.0
Julian Champagnie,MIA,Over 23.5 PTS+REB,-122,Hit in 4 of his last 4 away games,100%,True,28.0
Julian Champagnie,MIA,Over 9.5 Rebounds,-105,Hit in 4 of his last 4 games,100%,False,6.0
Julian Champagnie,MIA,Over 9.5 Rebounds,-105,Hit in 4 of his last 4 away games,100%,False,6.0
Julian Champagnie,MIA,Over 1.5 3PTM,-147,Hit in 4 of his last 4 away games,100%,True,4.0
Julian Champagnie,MIA,Over 0.5 Double Double,135,Hit in 4 of his last 4 games,100%,False,0.0
Sam Hauser,CHA,Under 1.5 Assists,-147,Hit in 6 of his last 6 games,100%,True,1.0
Julian Champagnie,MIA,Under 1.5 Assists,-179,Hit in 5 of his last 5 games,100%,True,1.0
Julian Champagnie,MIA,Under 1.5 Assists,-179,Hit in 4 of his last 4 games vs MIA,100%,True,1.0
Julian Champagnie,MIA,Over 23.5 PTS+AST+REB,-161,Hit in 4 of his last 4 games,100%,False,23.0
Julian Champagnie,MIA,Over 23.5 PTS+AST+REB,-161,Hit in 4 of his last 4 away games,100%,False,23.0
Pat Connaughton,DET,Under 14.5 PTS+REB,-106,Hit in 20 of his last 20 games,100%,False,64.0
Pat Connaughton,DET,Under 14.5 PTS+REB,-106,Hit in 7 of his last 7 games vs DET,100%,False,64.0
Pat Connaughton,DET,Under 4.5 Rebounds,-105,Hit in 5 of his last 5 games,100%,False,11.0
Pat Connaughton,DET,Under 4.5 Rebounds,-105,Hit in 5 of his last 5 games vs DET,100%,False,11.0
Jalen Duren,MIL,Over 9.5 Points,-139,Hit in 5 of his last 5 away games,100%,False,4.0
Jaylon Tyson,IND,Under 14.5 Points,-128,Hit in 16 of his last 16 games,100%,False,39.0
T.J. McConnell,CLE,Under 7.5 Assists,-158,Hit in 8 of his last 8 games,100%,True,1.0
T.J. McConnell,CLE,Under 12.5 Points,-113,Hit in 20 of his last 20 games,100%,True,8.0
Obi Toppin,CLE,Under 19.5 PTS+REB,-111,Hit in 16 of his last 16 games vs CLE,100%,True,12.0
Obi Toppin,CLE,Under 5.5 Rebounds,-156,Hit in 4 of his last 4 games vs CLE,100%,True,3.0
Obi Toppin,CLE,Under 14.5 Points,-122,Hit in 16 of his last 16 games vs CLE,100%,True,9.0
Payton Pritchard,CHA,Under 5.5 Rebounds,-148,Hit in 5 of his last 5 games vs CHA,100%,False,7.0
Payton Pritchard,CHA,Under 4.5 3PTM,-160,Hit in 8 of his last 8 games,100%,True,4.0
DaQuan Jeffries,BOS,Under 1.5 3PTM,-164,Hit in 5 of his last 5 games,100%,False,3.0
DaQuan Jeffries,BOS,Under 7.5 Points,-102,Hit in 4 of his last 4 games,100%,False,17.0
Davion Mitchell,WAS,Under 21.5 PTS+AST,-139,Hit in 5 of his last 5 games vs WAS,100%,True,12.0
Julian Champagnie,MIA,Over 13.5 Points,-141,Hit in 4 of his last 4 games,100%,True,22.0
Julian Champagnie,MIA,Over 13.5 Points,-141,Hit in 4 of his last 4 away games,100%,True,22.0
Nic Claxton,NYK,Over 5.5 Rebounds,-125,Hit in 9 of his last 9 games vs NYK,100%,False,2.0
Jalen Wilson,NYK,Over 3.5 Rebounds,-132,Hit in 7 of his last 7 games,100%,True,4.0
Jalen Wilson,NYK,Over 3.5 Rebounds,-132,Hit in 4 of his last 4 home games,100%,True,4.0
Jalen Wilson,NYK,Over 1.5 3PTM,-172,Hit in 5 of his last 5 games,100%,True,5.0
Trendon Watford,NYK,Over 7.5 REB+AST,-122,Hit in 5 of his last 5 games,100%,True,11.0
Trendon Watford,NYK,Over 7.5 REB+AST,-122,Hit in 5 of his last 5 home games,100%,True,11.0
Jalen Duren,MIL,Over 18.5 PTS+REB,-137,Hit in 5 of his last 5 away games,100%,False,5.0
Quentin Grimes,CHI,Under 3.5 3PTM,-108,Hit in 5 of his last 5 games vs CHI,100%,True,0.0
Payton Pritchard,CHA,Under 36.5 PTS+AST+REB,-128,Hit in 18 of his last 18 games,100%,False,49.0
Davion Mitchell,WAS,Under 18.5 PTS+REB,-143,Hit in 5 of his last 5 games vs WAS,100%,True,8.0
Davion Mitchell,WAS,Under 25.5 PTS+AST+REB,-147,Hit in 5 of his last 5 games vs WAS,100%,True,12.0
Davion Mitchell,WAS,Under 14.5 Points,-128,Hit in 5 of his last 5 games vs WAS,100%,True,4.0
Quentin Grimes,CHI,Under 10.5 REB+AST,-115,Hit in 7 of his last 7 games vs CHI,100%,False,11.0
Payton Pritchard,CHA,Under 28.5 PTS+REB,-115,Hit in 18 of his last 18 games,100%,False,49.0
Quentin Grimes,CHI,Under 29.5 PTS+AST,-118,Hit in 7 of his last 7 games vs CHI,100%,True,12.0
Julian Phillips,PHI,Under 3.5 Rebounds,101,Hit in 5 of his last 5 games vs PHI,100%,False,7.0
Julian Phillips,PHI,Under 10.5 Points,-149,Hit in 5 of his last 5 games vs PHI,100%,False,11.0
Jaylon Tyson,IND,Under 19.5 PTS+REB,-102,Hit in 16 of his last 16 games,100%,False,46.0
Jaylon Tyson,IND,Under 5.5 Rebounds,-102,Hit in 20 of his last 20 games,100%,False,7.0
Payton Pritchard,CHA,Under 30.5 PTS+AST,-108,Hit in 18 of his last 18 games,100%,False,49.0
Payton Pritchard,CHA,Under 22.5 Points,-102,Hit in 18 of his last 18 games,100%,False,42.0
Kyle Kuzma,DET,Under 23.5 PTS+REB,-108,Hit in 7 of his last 7 games,100%,False,34.0
Jalen Duren,MIL,Over 21.5 PTS+AST+REB,-115,Hit in 8 of his last 8 away games,100%,False,6.0
Quentin Grimes,CHI,Under 34.5 PTS+AST+REB,-113,Hit in 7 of his last 7 games vs CHI,100%,True,12.0
T.J. McConnell,CLE,Under 19.5 PTS+AST,-108,Hit in 14 of his last 14 games,100%,True,9.0
Jabari Walker,CLE,Under 3.5 Assists,-156,Hit in 7 of his last 7 games,100%,True,1.0
Pat Connaughton,DET,Under 3.5 Assists,-133,Hit in 20 of his last 20 games,100%,False,5.0
Pat Connaughton,DET,Under 3.5 Assists,-133,Hit in 7 of his last 7 games vs DET,100%,False,5.0
Pat Connaughton,DET,Under 18.5 PTS+AST+REB,-122,Hit in 20 of his last 20 games,100%,False,58.0
Pat Connaughton,DET,Under 18.5 PTS+AST+REB,-122,Hit in 7 of his last 7 games vs DET,100%,False,58.0
Pat Connaughton,DET,Under 1.5 3PTM,-192,Hit in 14 of his last 14 games,100%,False,5.0
Quentin Grimes,CHI,Under 28.5 PTS+REB,-108,Hit in 7 of his last 7 games vs CHI,100%,True,15.0
Nikola Vučević,PHI,Over 22.5 PTS+AST+REB,-145,Hit in 5 of his last 5 games,100%,False,8.0
Nikola Vučević,PHI,Over 7.5 Rebounds,-123,Hit in 11 of his last 11 games,100%,True,8.0
Nikola Vučević,PHI,Over 7.5 Rebounds,-123,Hit in 5 of his last 5 away games,100%,True,8.0
Nikola Vučević,PHI,Over 12.5 Points,-119,Hit in 5 of his last 5 games,100%,False,8.0
Julian Phillips,PHI,Under 14.5 PTS+REB,-147,Hit in 5 of his last 5 games vs PHI,100%,False,18.0
Julian Phillips,PHI,Under 15.5 PTS+AST+REB,-133,Hit in 5 of his last 5 games vs PHI,100%,True,13.0
Julian Phillips,PHI,Under 1.5 3PTM,-185,Hit in 5 of his last 5 games vs PHI,100%,True,1.0
Coby White,PHI,Over 3.5 Assists,-169,Hit in 5 of his last 5 games,100%,True,4.0
Coby White,PHI,Over 23.5 PTS+AST+REB,-130,Hit in 5 of his last 5 games,100%,False,6.0
Buddy Hield,LAC,Over 0.5 Turnovers,-217,Hit in 8 of his last 8 games vs LAC,100%,False,0.0
