Player Name,Opponent,Market,Odds,Trend Context,Linemate Percentage,Bet Hit,Actual Value
Tyrese Haliburton,MIL,Over 15.5 REB+AST,-102,Hit in 5 of his last 5 games,100%,False,14.0
Tyrese Haliburton,MIL,Over 15.5 REB+AST,-102,Hit in 5 of his last 5 games vs MIL,100%,False,14.0
Tyrese Haliburton,MIL,Over 4.5 Rebounds,-130,Hit in 5 of his last 5 games,100%,True,5.0
Tyrese Haliburton,MIL,Over 4.5 Rebounds,-130,Hit in 5 of his last 5 games vs MIL,100%,True,5.0
Tyrese Haliburton,MIL,Over 0.5 Double Double,-150,Hit in 5 of his last 5 games,100%,False,0.0
Tyrese Haliburton,MIL,Over 0.5 Double Double,-150,Hit in 6 of his last 6 games vs MIL,100%,False,0.0
Ben Sheppard,MIL,Under 1.5 Assists,-225,Hit in 8 of his last 8 games vs MIL,100%,True,0.0
Ben Sheppard,MIL,Under 8.5 PTS+AST+REB,-130,Hit in 4 of his last 4 games vs MIL,100%,True,0.0
Ben Sheppard,MIL,Over 0.5 3PTM,-190,Hit in 4 of his last 4 games,100%,False,0.0
Bennedict Mathurin,MIL,Under 1.5 Assists,-220,Hit in 5 of his last 5 games vs MIL,100%,True,1.0
Bennedict Mathurin,MIL,Over 13.5 PTS+AST+REB,-110,Hit in 13 of his last 13 home games,100%,False,6.0
Bennedict Mathurin,MIL,Over 0.5 3PTM,-210,Hit in 5 of his last 5 home games,100%,False,0.0
Bennedict Mathurin,MIL,Over 9.5 Points,-102,Hit in 13 of his last 13 home games,100%,False,5.0
Obi Toppin,MIL,Under 1.5 Assists,-210,Hit in 5 of his last 5 games,100%,True,1.0
Obi Toppin,MIL,Under 1.5 Assists,-210,Hit in 4 of his last 4 games vs MIL,100%,True,1.0
Myles Turner,MIL,Under 5.5 Rebounds,104,Hit in 5 of his last 5 games,100%,False,9.0
Myles Turner,MIL,Under 5.5 Rebounds,104,Hit in 5 of his last 5 games vs MIL,100%,False,9.0
Myles Turner,MIL,Over 1.5 Blocks,-188,Hit in 6 of his last 6 home games,100%,False,0.0
Pascal Siakam,MIL,Over 6.5 Rebounds,-146,Hit in 4 of his last 4 home games,100%,False,4.0
Giannis Antetokounmpo,IND,Over 0.5 Blocks,-225,Hit in 4 of his last 4 away games,100%,True,2.0
Giannis Antetokounmpo,IND,Under 0.5 3PTM,-220,Hit in 5 of his last 5 games,100%,False,1.0
Giannis Antetokounmpo,IND,Under 0.5 3PTM,-220,Hit in 8 of his last 8 games vs IND,100%,False,1.0
Brook Lopez,IND,Over 8.5 PTS+REB,-130,Hit in 20 of his last 20 away games,100%,False,2.0
Brook Lopez,IND,Over 6.5 Points,102,Hit in 19 of his last 19 away games,100%,False,2.0
Brook Lopez,IND,Over 9.5 PTS+AST+REB,-118,Hit in 20 of his last 20 away games,100%,False,2.0
Kyle Kuzma,IND,Under 3.5 Rebounds,-180,Hit in 7 of his last 7 games,100%,False,5.0
Kyle Kuzma,IND,Under 3.5 Rebounds,-180,Hit in 4 of his last 4 games vs IND,100%,False,5.0
Kyle Kuzma,IND,Under 1.5 3PTM,-235,Hit in 4 of his last 4 games,100%,True,1.0
Kyle Kuzma,IND,Under 1.5 3PTM,-235,Hit in 8 of his last 8 games vs IND,100%,True,1.0
Bennedict Mathurin,MIL,Over 12.5 PTS+REB,-104,Hit in 13 of his last 13 home games,100%,False,7.0
Miles McBride,DET,Under 1.5 Rebounds,-165,Hit in 4 of his last 4 games,100%,False,2.0
